# DUREE_SEC:1577880000.0|PAS:1000.0000|INTERVALLE:100000.00
Soleil_1_X,Soleil_1_Y,Soleil_1_VX,Soleil_1_VY,Soleil_2_X,Soleil_2_Y,Soleil_2_VX,Soleil_2_VY,Soleil_3_X,Soleil_3_Y,Soleil_3_VX,Soleil_3_VY
-172205046626.34906,84032514125.57825,8771.376538207229,17973.54021097518,13328231394.908329,-191150202174.2512,-19951.23068344408,-1390.5352026386295,158876815231.50708,107117688048.65271,11179.854145237352,-16583.0050083368
-171318545090.53973,85825258364.5258,8958.493217220606,17881.01898945512,11332418574.019066,-191278841443.76215,-19964.663294693317,-1182.2267944212122,159986126516.58716,105453583079.21605,11006.17007747322,-16698.79219503414
-170413380504.62042,87608652996.27483,9144.634150726386,17786.54976437768,9335371225.42742,-191386643234.17038,-19975.92101262117,-973.7894048226035,161078009279.2595,103777990237.8752,10831.286861895298,-16812.760359555312
-169489651458.0618,89382503733.11223,9329.779058225551,17690.142823892806,7337306901.963644,-191473595782.60544,-19985.002606777354,-765.2457413451423,162152344556.16443,102091092049.4727,10655.223548552332,-16924.89708254789
-168547458562.97986,91146617326.7073,9513.907767664425,17591.80866730774,5338443267.649563,-191539689597.55078,-19991.907083801816,-556.6185231533823,163209015295.39655,100393072270.82289,10477.999316137915,-17035.19014415459
-167586904443.18253,92900801589.17053,9697.000217633675,17491.558003944407,3338998073.9838004,-191584917459.88623,-19996.633687534693,-347.9304785983958,164247906369.26517,98684115870.69473,10299.633469901562,-17143.627525346237
-166608093722.9954,94644865413.99698,9879.036459555291,17389.401751973885,1339189136.2173316,-191609274423.68283,-19999.181899100546,-139.20434274104724,165268904586.84436,96964409009.66475,10120.145439545784,-17250.197409233057
-165611133015.86905,96378618796.8916,10059.996659857312,17285.35103722814,-660765690.3780719,-191612757816.75006,-19999.55143696649,69.5371451255062,166271898706.3134,95234139019.83734,9939.554777109699,-17354.888182353858
-164596130912.77145,98101872856.47523,10239.861102136021,17179.417191989087,-2660648534.2459407,-191595367240.9352,-19997.742256974656,278.2712439538087,167256779447.0837,93493494384.4388,9757.881154839173,-17457.68843594311
-163563197970.36255,99814439854.86836,10418.610189305373,17071.611753755093,-4660241531.283144,-191557104572.1744,-19993.754552348764,486.9752134203282,168223439501.71222,91742664717.28517,9575.144363043912,-17558.58696717563
-162512446698.9562,101516133218.14955,10596.224445733498,16961.946463985125,-6659326848.577314,-191497973960.29736,-19987.588753674587,695.6263164036324,169171773547.60022,89981840742.12689,9391.364307941587,-17657.572780388964
-161443991550.26794,103206767556.6883,10772.684519366012,16850.433266820648,-8657686708.140955,-191417981828.58176,-19979.24552885486,904.2018214622557,170101678258.47583,88211214271.87259,9206.561009489344,-17754.635088283118
-160357948904.95233,104886158685.34834,10947.971183835762,16737.084307785375,-10655103410.639877,-191317136873.06268,-19968.725783038084,1112.679005311976,171013052315.65912,86430978187.69354,9020.75459920281,-17849.763313097577
-159254437059.92853,106554123643.55977,11122.06534055905,16621.91193246307,-12651359359.11307,-191195450061.5926,-19956.030658521566,1321.0351553022413,171905796419.1083,84641326418.0119,8833.96531796301,-17942.947087765526
-158133576215.4979,108210480715.25836,11294.948020817828,16504.92868515349,-14646237082.6817,-191052934632.6539,-19941.161534628565,1529.2475718914716,172779813298.24637,82842453917.37477,8646.213513811224,-18034.176257045176
-156995488462.25446,109855049448.68863,11466.600387827873,16386.147307506708,-16639519260.244453,-190889606093.92487,-19924.120027559587,1737.2935711209566,173635007722.56586,81034556645.21571,8457.519639732214,-18123.44087862788
-155840297767.7884,111487650676.07008,11637.003738792515,16265.58073713583,-18630988744.156776,-190705482220.59784,-19904.907990217955,1945.1504870871067,174471286512.01215,79217831544.50713,8267.90425142592,-18210.731224223167
-154668129963.1848,113108106533.12282,11806.139506941823,16143.242106208349,-20620428583.89136,-190500583053.4487,-19883.527512009317,2152.795674411752,175288558547.14328,77392476520.30537,8077.388005067976,-18296.03778062035
-153479112729.32028,114716240478.45221,11973.989263557007,16019.14474001629,-22607622049.67724,-190274930896.66336,-19859.98091861569,2360.206510710236,176086734779.0645,75558690418.19046,7885.991655059164,-18379.351250726788
-152273375582.95685,116311877312.7886,12140.534719979752,15893.302155525262,-24592352656.11506,-190028550315.41302,-19834.270771743515,2567.3603990570614,176865728239.1389,73716673002.60333,7693.736051764248,-18460.6625545826
-151051049862.6364,117894843198.08142,12305.757729606341,15765.728059902558,-26574404185.765953,-189761468133.1858,-19806.399868846027,2774.2347704487547,177625454048.46912,71866624935.0833,7500.642139240178,-18539.962830351596
-149812268714.3754,119464965676.44463,12469.64028986628,15636.43634902458,-28553560712.711094,-189473713428.872,-19776.371242819958,2980.807086263742,178365829427.1533,70008747752.40625,7306.730952954166,-18617.243435288627
-148557167077.16446,121022073688.95236,12632.164544185302,15505.441105963586,-30529606626.079964,-189165317533.60242,-19744.188161676477,3187.0548407189517,179086773703.3112,68143243844.628845,7112.023617491675,-18692.495946682822
-147285881668.2703,122565997594.2819,12793.312783932402,15372.756599454027,-32502326653.54419,-188836314027.34192,-19709.85412818662,3392.955563322841,179788208321.8816,66270316433.03865,6916.541344254724,-18765.71216277713
-145998550968.3454,124096569187.20276,12953.067450350847,15238.397282338645,-34471505884.77479,-188486738735.23788,-19673.372879501017,3598.4868213246336,180470056853.1874,64390169548.01368,6720.305429150664,-18836.88410366354
-144695315206.3441,125613621716.90825,13111.411136472776,15102.37778999447,-36436929794.85991,-188116629723.72388,-19634.748386744006,3803.626222159455,181132245001.27136,62503008006.79414,6523.337250271711,-18906.00401215418
-143376316344.24908,127116989905.18985,13268.32658901738,14964.71293873888,-38398384267.681114,-187726027296.37875,-19593.984854582417,4008.351415889124,181774700611.9975,60609037391.16759,6325.658265565504,-18973.06435462825
-142041698061.60757,128606509964.45073,13423.796710272232,14825.41772421588,-40355655619.244774,-187314973989.54288,-19551.086720768675,4212.64009763833,182397353680.91998,58708464025.0708,6127.290010496928,-19038.05782185447
-140691605739.88293,130082019615.55693,13577.804559957767,14684.507319762886,-42308530620.966774,-186883514567.68927,-19506.058655658686,4416.470010025916,183000136360.91745,56801494952.11103,5928.254095701407,-19100.977329789053
-139326186446.61728,131543358105.52393,13730.333357074576,14541.99707475802,-44256796522.907745,-186431696018.5533,-19458.905561704127,4619.818945591027,183582982969.59274,54888337913.00812,5728.572204630034,-19161.816020349317
-137945588919.4122,132990366225.03755,13881.366481733354,14397.902512948263,-46200241076.95617,-185959567548.01944,-19409.63257291959,4822.664749213829,184145829996.43604,52969201322.96073,5528.266091186707,-19220.567262162356
-136549963549.72736,134422886325.8063,14030.88747696734,14252.239330758526,-48138652559.95699,-185467180574.76672,-19358.2450543244,5024.985320530566,184688616109.75223,51044294248.93919,5327.357577357538,-19277.224651289373
-135139462366.49814,135840762337.74399,14178.880050526921,14105.023395581913,-50071819796.78307,-184954588724.67203,-19304.748601359257,5226.7586163426495,185211282163.34906,49113826386.90675,5125.868550832829,-19331.78201192483
-133714239019.57483,137243839785.98044,14325.328076656417,13956.270744051239,-51999532183.347275,-184421847824.97382,-19249.149039277756,5427.962653019571,185713771202.98996,47178008038.9723,4923.820962621845,-19384.233397071082
-132274448762.98515,138631965807.6975,14470.2155978526,13805.997580292165,-53921579709.552025,-183869015898.19562,-19191.452422512742,5628.575508895346,186196028472.60513,45237050090.47692,4721.236824660653,-19434.57308918779
-130820248438.0222,140004989168.7914,14613.526826605019,13654.220274158013,-55837752982.17481,-183296153155.82928,-19131.665034017813,5828.575326658198,186658001420.26505,43291163987.016815,4518.1382074133135,-19482.795600816477
-129351796456.15843,141362760280.35522,14755.246147117696,13500.955359446427,-57747843247.68604,-182703321991.78107,-19069.793384583794,6027.940315733262,187099639703.91278,41340561711.40475,4314.5472374666015,-19528.895675179985
-127869252781.78937,142705131214.98462,14895.358117012158,13346.219532098252,-59651642414.997696,-182090586975.57883,-19005.84421213031,6226.6487546580765,187520895196.85522,39385455760.57312,4110.486095118655,-19572.86828675663
-126372778914.80702,144031955722.90012,15033.84746901158,13190.029648378602,-61548943078.139755,-181458014845.34192,-18939.824480972766,6424.678993450512,187921721993.0149,37426059122.42088,3905.977011961684,-19614.70864182943
-124862537873.00659,145343089247.88922,15170.699112605856,13032.402723040459,-63439538538.86191,-180805674500.51663,-18871.741381064436,6622.009455968953,188302076411.93698,35462585252.60637,3701.0422684590735,-19654.412179009727
-123338694174.32735,146638388943.06174,15305.898135697389,12873.355927471033,-65323222829.15874,-180133636994.37207,-18801.602327214037,6818.6186422644605,188661917003.55463,33495248051.28958,3495.704191517144,-19691.97456973582
-121801413818.92995,147917713686.4195,15439.429806227436,12712.906587820871,-67199790733.71486,-179441975526.26575,-18729.414958278747,7014.48513092463,189001204552.71347,31524261839.82543,3289.9851520517973,-19727.391718745817
-120250864271.11165,149180924096.23975,15571.279573782875,12551.072183116208,-69069037812.26855,-178730765433.672,-18655.18713633275,7209.587581408924,189319902083.44897,29549841337.41133,3083.9075625503547,-19760.65976452544
-118687214441.06288,150427882546.26654,15701.433071183108,12387.870343354582,-70930760421.89069,-178000084183.9785,-18578.926945811454,7403.904736375228,189617974863.02228,27572201637.691086,2877.4938746288262,-19791.775079730112
-117110634666.46507,151658453180.71234,15829.876116047097,12223.318847583902,-72784755739.17725,-177250011366.05093,-18500.6426926315,7597.415423997298,189895390405.71115,25591558185.317772,2670.7665765848897,-19820.734271581496
-115521296693.93314,152872501929.0661,15956.594712340158,12057.43562196533,-74630821782.35237,-176480628681.56558,-18420.34290328652,7790.098560272962,190152118476.35446,23608126752.478474,2463.7481909468406,-19847.53418223859
-113919373660.30441,154069896520.7075,16081.575051900518,11890.238737820046,-76468757433.27998,-175692019936.11157,-18338.03632391883,7981.933151322746,190388131093.65332,21622123415.382977,2256.461272018789,-19872.171889143086
-112305040073.77606,155250506499.3241,16204.803515945341,11721.74640966018,-78298362459.3808,-174884271030.0646,-18253.731919367212,8172.898295678694,190603402533.2259,19633764530.719353,2048.928403422356,-19894.644705339146
-110678471794.89268,156414203237.132,16326.266676556168,11551.976993204054,-80119437535.45389,-174057469949.23172,-18167.438872190847,8362.973186563122,190797909330.41565,17643266712.07874,1841.1721956351594,-19914.950179767446
-109039846017.38588,157560859948.8956,16445.951298143507,11380.948983376105,-81931784265.39856,-173211706755.26868,-18079.166581669353,8552.137114157083,190971630282.8535,15650846806.352144,1633.2152835263437,-19933.086097533436
-107389341248.87024,158690351705.7485,16563.844338890485,11208.681012291523,-83735205203.8356,-172347073575.87103,-17988.9246627794,8740.36946785825,191124546452.77475,13656721870.101555,1425.0803238894125,-19949.050480150032
-105727137291.39365,159802555448.81064,16679.93295217539,11035.191847225919,-85529503877.62503,-171463664594.73972,-17896.72294514759,8927.649738528076,191256641169.08768,11661109145.908167,1216.7899929726673,-19962.841585754242
-104053415221.84793,160897350002.60236,16794.2044879729,10860.500388570259,-87314484807.27707,-170561576041.32376,-17802.57147197992,9113.957520727763,191367900029.1941,9664226038.700167,1008.3669840074866,-19974.45790929825
-102368357372.23997,161974616088.254,16906.646494233893,10684.625667771244,-89089953528.2564,-169640906180.33774,-17706.480498968187,9299.272514943104,191458310900.56573,7666290092.062807,799.8340047347317,-19983.89818271456
-100672147309.82648,163034236336.50552,17017.24671824371,10507.586845257345,-90855716612.17448,-168701755301.0599,-17608.46049317281,9483.574529797681,191527863922.0705,5667518964.53316,591.2137749295506,-19991.16137505522
-98964969817.11275,164076095300.50293,17125.9931079586,10329.40320835083,-92611581687.87003,-167744225706.4066,-17508.522131883004,9666.84348425433,191576551505.05206,3668130405.8822904,382.52902392484566,-19996.246692605328
-97247010871.72018,165100079468.38116,17232.87381332041,10150.094169165817,-94357357462.37364,-166768421701.78998,-17406.676301453634,9849.059409804564,191604368334.1631,1668342233.3873162,173.80248813367524,-19999.153578970556
-95518457626.12273,166106077275.63852,17337.877187549162,9969.679262492818,-96092853741.75545,-165774449583.75632,-17302.93409611956,10030.2024526458,191611311367.94745,-331627691.90389234,-34.943091429135116,-19999.8817151388
-93779498387.25534,167093979117.29703,17440.991788413485,9788.178143669797,-97817881451.85289,-164762417628.4059,-17197.306816787128,10210.252875846014,191597379839.1776,-2331561488.9129725,-243.6849716259079,-19998.431019516
-92030322595.99666,168063677359.85123,17542.206379478775,9605.610586440094,-99532252658.87627,-163732436079.59933,-17089.80596980305,10389.191061495723,191562575254.9423,-4331241280.273581,-452.4004096752793,-19994.801647936
-90271120806.52777,169015066352.99948,17641.50993133288,9421.996480797408,-101235780589.89034,-162684617136.9481,-16980.443265701084,10566.997512846949,191506901396.48788,-6330449216.073585,-661.066665631346,-19988.99399364454
-88502084665.5698,169948042441.16327,17738.89162278921,9237.355830818095,-102928279653.16975,-161619074943.591,-16869.230617926227,10743.652856439036,191430364318.80927,-8328967497.594392,-869.6610048625264,-19981.008687257305
-86723406891.50168,170862503974.78394,17834.34084206723,9051.70875248099,-104609565458.42526,-160535925573.7614,-16756.180141536926,10919.13784421103,191332972349.9968,-10326578401.04476,-1078.1607005298551,-19970.84659669218
-84935281253.36194,171758351321.40454,17927.847187949967,8865.075471474995,-106279454836.89906,-159435287020.14038,-16641.30415188507,11093.43335560036,191214736090.33087,-12323064301.286547,-1286.543036064453,-19958.508827075493
-83137902549.73518,172635486876.5319,18019.400470918685,8677.476320994714,-107937765861.32736,-158317279181.00473,-16524.615163274357,11266.520399627641,191075668411.13254,-14318207695.549768,-1494.7853076438923,-19943.996720622483
-81331466587.52654,173493815074.27408,18108.99071426445,8488.931739524312,-109584317865.76778,-157182023847.162,-16406.125887596816,11438.380116967393,190915784453.36453,-16311791227.13449,-1702.8648266671905,-19927.31185649183
-79516170160.62617,174333242397.75964,18196.608155176382,8299.462268609894,-111218931465.28905,-156029644688.68512,-16285.84923294778,11608.993782004323,190735101625.9855,-18303597709.096798,-1910.758922228167,-19908.45605061436
-77692211028.46605,175153677389.33176,18282.243245806778,8109.088550620621,-112841428575.52065,-154860267241.4378,-16163.79830221946,11778.342804875183,190533639604.05734,-20293410147.916306,-2118.444943586871,-19887.431355495937
-75859787894.47115,175955030660.5174,18365.886654312566,7917.831326498805,-114451632432.06229,-153674018893.39706,-16039.98639167327,11946.408733495675,190311420326.6041,-22281011767.142845,-2325.9002626388533,-19864.240059994616
-74019100384.40794,176737214901.77316,18447.529265873414,7725.71143349921,-116049367609.74754,-152471028870.7764,-15914.426989491032,12113.173255572421,190068467994.2262,-24266186031.019337,-2533.102276381952,-19838.88468907177
-72170349024.6323,177500144892.00162,18527.16218368603,7532.749802917913,-117634460041.76318,-151251428223.94553,-15787.133774305203,12278.618200599729,189804809066.46603,-26248716668.07874,-2740.0284093803953,-19811.368003517786
-70313735220.23924,178243737507.8422,18604.776729934692,7338.967457810796,-119206737038.61978,-150015349813.15237,-15658.120613708388,12442.725541840808,189520472258.9295,-28228387694.712143,-2946.6561162258777,-19781.69299965177
-68449461233.11617,178967911732.7321,18680.364446738018,7144.3855107020645,-120766027306.97232,-148762928294.04907,-15527.401562742176,12605.477398293386,189215488540.15894,-30204983438.705364,-3152.9628839953943,-19749.862908995598
-66577730159.90353,179672588665.73923,18753.917097071564,6949.02516128299,-122312160968.28856,-147494300103.01938,-15394.99086236557,12766.856036639418,188889891128.26263,-32178288562.742157,-3358.926234705548,-19715.881197922547
-64698745909.86368,180357691530.16214,18825.426665666495,6752.907694101109,-123844969577.36348,-146209603442.31375,-15260.902937903018,12926.843873178703,188543715487.29767,-34148088087.87048,-3564.5237277630436,-19679.75156727997
-62812713182.661644,181023145681.9003,18894.885359884014,6556.054476240175,-125364286140.67747,-144908978264.99243,-15125.152397472435,13085.423475746195,188176999323.40955,-36114167416.9301,-3769.7329624111458,-19641.477951986526
-60919837446.05926,181668878617.5916,18962.28561056543,6358.4869549910645,-126869945134.59622,-143592566259.67572,-14987.754030393215,13242.577565612755,187789782580.72586,-38076312357.93842,-3974.5315801717793,-19601.064520603988
-59020324913.52571,182294819982.51602,19027.620072857964,6160.226655513947,-128361782523.40991,-142260510835.10632,-14848.72280557452,13398.289019369195,187382107437.00626,-40034309147.43243,-4178.897267283029,-19558.515674883307
-57114382521.76682,182900901578.26544,19090.881627016068,5961.295178491932,-129839635777.2118,-140912957104.52435,-14708.073869883849,13552.540870793437,186954018299.04916,-41987944473.76368,-4382.807757131807,-19513.83604928553
-55202217908.174934,183487057370.17767,19152.06337917812,5761.714197776471,-131303343889.6106,-139550051869.85556,-14565.822546496365,13705.316312700445,186505561797.85626,-43937005500.34471,-4586.240832681343,-19467.03051047708
-53284039388.202995,184053223494.53607,19211.15866211852,5561.505458024754,-132752747395.279,-138171943605.71573,-14421.984333224784,13856.598698774873,186036786783.55264,-45881279888.8427,-4789.174328893326,-19418.104156799815
-51360055932.66446,184599338265.53094,19268.161035975092,5360.690772329394,-134187688387.33199,-136778782443.23352,-14276.574900830346,14006.371545386211,185547744320.06702,-47820555822.319824,-4991.586135144344,-19367.0623177158
-49430477144.96114,185125342181.98502,19323.064288951693,5159.292019840606,-135608010534.53725,-135370720153.69077,-14129.610091314871,14154.618533386056,185038487679.5689,-49754622028.31649,-5193.454197636414,-19313.910553226855
-47495513238.24314,185631177933.83905,19375.862437995856,4957.331143381175,-137013559098.35298,-133947910131.9862,-13981.105916194092,14301.323509887565,184509072336.66632,-51683267801.87511,-5394.756521801338,-19258.654653268935
-45555375012.5011,186116790408.40048,19426.549729451497,4754.830147054484,-138404180949.79153,-132510507379.92076,-13831.0785547525,14446.470490026753,183959555962.36288,-53606283028.5022,-5595.471174698583,-19201.300637081433
-43610273831.59525,186582126696.35126,19475.120639686804,4551.811093845834,-139779724586.10922,-131058668489.30757,-13679.544352279905,14590.04365870546,183389998417.77478,-55523458207.06617,-5795.576287406471,-19141.854752551477
-41660421600.22256,187027136097.51538,19521.569875696678,4348.296103217315,-141140040147.31735,-129592551624.90953,-13526.51981828988,14732.02737231578,182800461747.61035,-57434584472.62831,-5995.050057406384,-19080.32347553325
-39706030740.825165,187451770126.3867,19565.892375680334,4144.3073486965395,-142484979432.51477,-128112316507.20491,-13372.021624720197,14872.40616044581,182191010173.41046,-59339453619.20434,-6193.870750959706,-19016.713509142508
-37747314170.44178,187855982517.41452,19608.083309593443,3939.8670554594496,-143814395916.0399,-126618124394.9828,-13216.06660411568,15011.164727566505,181561710086.5521,-61237858122.45428,-6392.0167054773265,-18951.031783026116
-35784485277.50564,188239729230.04715,19648.138079675147,3734.9974979074564,-145128144763.43933,-125110138067.77148,-13058.671747793378,15148.287954699479,180912630041.01523,-63129591162.29804,-6589.466331881351,-18883.285452607066
-33817757898.591053,188602968453.53284,19686.05232094977,3529.7209972392598,-146426082847.2527,-123588521808.10077,-12899.854203990564,15283.760901065503,180243840745.91412,-65014446645.45447,-6786.198116958804,-18813.481898304886
-31847346295.110584,188945660611.4786,19721.821901702886,3324.0599190174935,-147708068762.61203,-122053441383.60046,-12739.631275995414,15417.568805713616,179555415057.79297,-66892219227.90052,-6982.190625707075,-18741.62872473124
-29873465129.966274,189267768366.16415,19755.442923932194,3118.0366707305657,-148973962842.6521,-120505064028.9371,-12578.02042026098,15549.697089130608,178847427972.68878,-68762704337.24954,-7177.422503670819,-18667.733759861298
-27896329444.156956,189569256622.6128,19786.91172377277,2911.673699349889,-150223627173.7318,-118943558427.59016,-12415.039244502284,15680.131354830653,178119956617.95935,-70625698195.04518,-7371.872479270102,-18591.80505418068
-25916154633.344448,189850092532.41672,19816.224871896815,2704.993488882818,-151456925610.465,-117369094693.4707,-12250.705505776961,15808.857390925114,177373080243.88016,-72480997838.96872,-7565.519366119484,-18513.850879808066
-23933156424.380653,190110245497.31955,19843.379173887854,2498.018557921523,-152673723790.5578,-115781844352.38446,-12085.037108549639,15935.861171672017,176606880215.00916,-74328401144.95766,-7758.342065337836,-18433.87972959367
-21947550851.798992,190349687172.54965,19868.371670589146,2290.771457188101,-153873889149.45163,-114181980323.34,-11918.052102740174,16061.128859005428,175821440001.3213,-76167706849.23228,-7950.319567848594,-18351.900316193674
-19959554234.271996,190568391469.91296,19891.199638426613,2083.274767076157,-155057290934.77115,-112569676899.70595,-11749.768681756004,16184.646804044227,175016845169.1136,-77998714570.22961,-8141.430956670237,-18267.921571120525
-17969383151.03801,190766334560.63492,19911.860589706033,1875.551095189154,-156223800220.57278,-110945109730.21751,-11580.205180508932,16306.401548580252,174193183371.6815,-79821224830.44014,-8331.655409196725,-18181.95264376955
-15977254418.299341,190943494877.9597,19930.352272884353,1667.6230738757965,-157373289921.39725,-109308455799.8359,-11409.38007341636,16426.37982654567,173350544339.76752,-81635039078.1465,-8520.972199467617,-18094.002900421605
-13983385065.594736,191099853119.50055,19946.67267281543,1459.5133577626962,-158505634806.11765,-107659893410.46161,-11237.311972387364,16544.56856545943,172489019871.78345,-83439959709.06137,-8709.36070042769,-18004.08192322226
-11987992312.148458,191235392249.34427,19960.82001096986,1251.244621284605,-159620711511.58844,-105999602161.50485,-11064.01962479375,16660.954887852495,171608703823.80792,-85235790087.86195,-8896.800386175728,-17912.19950913723
-9991293543.198643,191350097499.90894,19972.792745629005,1042.8395562124945,-160718398556.0892,-104327762930.3131,-10889.521911426318,16775.52611267188,170709692099.35892,-87022334569.61838,-9083.270834202302,-17818.36566888449
-7993506286.30767,191443956373.55322,19982.589572053213,834.3208691797266,-161798576352.5639,-102644557852.46078,-10713.837844436563,16888.269756663205,169792082638.94272,-88799398521.11472,-9268.751727616274,-17722.590625843062
-5994848187.656859,191516958643.93893,19990.209422624208,625.7112792066147,-162861127221.65323,-100950170301.90111,-10536.986565264096,16999.173535731803,168855975409.38126,-90566788342.06017,-9453.222857359751,-17624.884814938545
-3995536988.3283625,191569096357.1465,19995.651466961568,417.0335152236153,-163905935404.5195,-99244784870.9828,-10358.987342549852,17108.225366281822,167901472392.9193,-92324311486.1861,-9636.66412441135,-17525.258881505597
-1995790500.576582,191600363832.54135,19998.91511201326,208.31031359345226,-164932887075.4618,-97528587350.33424,-10179.859570035516,17215.413366533805,166928677576.10956,-94071776482.22954,-9819.055541977355,-17423.72368012743
4173415.9080996513,191610757663.3936,20000.00000212034,-0.43558436758275265,-165941870354.32025,-95801764708.61702,-9999.622764449268,17320.72585781995,165937696938.48328,-95808992954.79912,-10000.377237670687,-17320.29027345253
2004136877.7407854,191600276717.24973,19998.90601905592,-209.18143486886444,-166932775318.66806,-94064505072.15062,-9818.296563378086,17424.15136585741,164928638440.9987,-97535771645.12155,-10180.609455677422,-17214.969930988704
4003882001.586125,191568922136.05524,19995.633282037823,-417.9044941249417,-167905494015.792,-92316997704.41118,-9635.900723126915,17525.678621999155,163901612014.27716,-99251924431.66617,-10359.732558910513,-17107.774127874363
6003190927.902368,191516697336.03046,19990.18214771582,-626.5820208350436,-168859920474.455,-90559432985.40685,-9452.455116564755,17625.296564462515,162856729546.62393,-100957264350.64554,-10537.727031150655,-16998.714543627633
8001845844.682824,191443608007.29868,19982.553210132497,-835.1912786623152,-169795950716.44473,-88792002390.93044,-9267.97973095824,17722.99433953505,161794104871.83328,-102651605616.39021,-10714.57347917385,-16887.803060872895
9999629011.192093,191349662113.26508,19972.74730065862,-1043.7095387125057,-170713482767.9048,-87014898471.69269,-9082.494665792557,17818.76130275786,160713853756.78384,-104334763641.59424,-10890.25263486566,-16775.051764045493
11996322781.694609,191234869889.7492,19960.765487902314,-1252.1140820118553,-171612416670.44678,-85228314832.3396,-8896.020130580187,17912.58702008579,159616093888.82364,-106006555057.43161,-11064.745357321724,-16660.4729380741
13991709629.172726,191099243843.86862,19946.609077592522,-1460.3822019838801,-172492654492.04358,-83432446110.35347,-8708.576442657664,18004.461269025072,158500944862.94244,-107666797733.53741,-11238.03263493445,-16544.079067041348
15985572169.031908,190942798752.67557,19930.279612436552,-1668.4912069248223,-173354100337.70044,-81627487954.84125,-8520.184024970538,18094.374039747516,157368528168.74017,-109315310797.85655,-11410.095587465592,-16425.882832822837
17977693182.790356,190765551661.54602,19911.778871951705,-1876.4184224774567,-174196660359.9047,-79813637005.21468,-8330.863403846843,18182.3155361817,156218967177.1861,-110951914656.35355,-11580.915468104431,-16305.897113704375
19967855641.750526,190567521882.32117,19891.108872271172,-2084.1411941030187,-175020242768.85284,-77991090869.75974,-8140.6352067592525,18268.276177080817,155052387127.17407,-112576431012.58345,-11750.473665511483,-16184.134982977903
21955842730.649914,190348730991.202,19868.271865924064,-2291.6368895509486,-175824757842.45215,-76160048104.10252,-7949.520160076231,18352.24659706695,153868915111.874,-114188682887.1216,-11918.751705847379,-16060.60970751613
23941437871.28865,190109202826.39804,19843.270341589596,-2498.882901326217,-176610117936.09702,-74320708189.57068,-7757.539086802423,18434.217647652087,152668680064.88016,-115788494636.84949,-12085.731254786726,-15935.334746325998
25924424746.131012,189848963485.52698,19816.107023825687,-2705.85664915393,-177376237492.21997,-72473271511.45448,-7564.712904308424,18514.180398235076,151451812746.16074,-117375691974.09486,-12251.394119516786,-15808.323749081286
27904587321.87876,189568041322.77124,19786.7848727715,-2912.53558244098,-178123033049.6137,-70617939337.16937,-7371.062622050357,18592.12613707514,150218445727.80685,-118950101985.62448,-12415.722250720672,-15679.590554634302
29881709873.013294,189266466945.7858,19755.307083824682,-3118.897182734426,-178850423252.52557,-68754913794.32217,-7176.609339279326,18668.046372241304,148968713379.5843,-120511553151.48613,-12578.697744544901,-15549.149189507027
31855577005.304234,188944273212.36148,19721.67708729265,-3324.9189661763908,-179558328859.52194,-66884397848.68374,-6981.374242741114,18741.93283253798,147702751854.28973,-122059875363.7,-12740.302844551077,-15417.01386636173
33825973679.282,188601495226.8426,19685.898548018275,-3530.5784859551486,-180246672752.12228,-65006595282.07006,-6785.378604366361,18813.77746840636,146420699072.91248,-123594899944.7947,-12900.519943651454,-15283.198982451338
35792685233.67154,188238170336.30087,19647.97536498012,-3735.853334752194,-180915379943.2017,-63121710670.13438,-6588.643778951406,18883.57245280165,145122694709.6025,-125116459666.18877,-13059.331586028273,-15147.719118049574
37755497408.784706,187854338126.4636,19607.91167086706,-3940.721147184969,-181564377585.16132,-61229949360.07312,-6391.191201830118,18951.310182046094,143808880176.44894,-126624388766.41266,-13216.720469036498,-15010.589034861248
39714196369.86922,187450040417.3973,19565.711831627304,-4145.159602245028,-182193594977.86536,-59331517448.247604,-6193.042386536961,19016.983276657542,142479398608.06842,-128118522969.1719,-13372.669445089901,-14871.823674412646
41668568730.41075,187025321258.94974,19521.38044599214,-4349.146425731341,-182802963576.3433,-57426621757.723755,-5994.218922461518,19080.584582153602,141134394846.005,-129598699501.2484,-13527.161523530189,-14731.438156422393
43618401575.38649,186580226925.94714,19474.9223449742,-4552.659392678488,-183392416998.25897,-55515469815.73349,-5794.742472494749,19142.10716983122,139774015422.94482,-131064757110.23598,-13680.179872479022,-14589.44777715286
45563482484.46703,186114805913.14914,19426.342591340348,-4755.676329779475,-183961891031.14136,-53598269831.0583,-5594.634770667227,19201.544337521587,138398408546.74683,-132516536082.11314,-13831.70782067269,-14445.868007742267
47503599555.164604,185629108929.963,19375.646479059353,-4958.175117802884,-184511323639.38135,-51675230671.339264,-5393.917619779651,19258.889610320457,137007724084.28922,-133953878258.6458,-13981.72885927927,-14300.714492517749
49438541425.924255,185123188894.91425,19322.839532724327,-5160.133694004165,-185040654970.9892,-49746561840.31529,-5192.612889025828,19314.136741293554,135602113545.13737,-135376627054.62103,-14130.226643698063,-14154.003047289554
51368097299.15676,184597100929.87888,19267.927506949974,-5361.530054530697,-185549827364.11472,-47812473454.99181,-4990.74251160846,19367.279712157044,134181730065.0305,-136784627474.90894,-14277.18499534107,-14005.749657626504
53292056964.209274,184050902354.07324,19210.916385744746,-5562.342256820455,-186038785353.3291,-45873176222.74249,-4788.328482347918,19418.31273393326,132746728389.19238,-138177726131.3523,-14422.587903396397,-13855.970477112982
