# DUREE_SEC:5175446400.0|PAS:1000.0000|INTERVALLE:1000000.00
Soleil_X,Soleil_Y,Soleil_VX,Soleil_VY,Mercure_X,Mercure_Y,Mercure_VX,Mercure_VY,Venus_X,Venus_Y,Venus_VX,Venus_VY,Terre_X,Terre_Y,Terre_VX,Terre_VY,Mars_X,Mars_Y,Mars_VX,Mars_VY,Jupiter_X,Jupiter_Y,Jupiter_VX,Jupiter_VY,Saturne_X,Saturne_Y,Saturne_VX,Saturne_VY,Uranus_X,Uranus_Y,Uranus_VX,Uranus_VY,Neptune_X,Neptune_Y,Neptune_VX,Neptune_VY
1431226649.1549373,1273613612.0933707,11.497505859363375,22.3889759193616,47595314307.816765,-33249777797.09164,29004.13166208031,37740.33265025061,55973704612.19052,94692676036.49898,-30243.174929410434,17673.555884193203,-124153689832.45064,82276861807.3355,-16139.741296676813,-25034.689627255313,-143160102431.38776,174809096457.10977,-18581.335441779396,-15600.991929077138,-535427946041.9211,566275260775.2706,-9451.502352204036,-8967.318581069112,849865452998.2174,1159831697531.1702,-7740.813249999528,5774.831805498323,2716422221836.149,929612233018.6984,-2203.8148078941535,6444.512223137403,4431532693352.944,751235142357.2714,-911.0456977743339,5353.626251018775
1442658424.2686641,1296101446.1048994,11.364127840965745,22.58716251398798,58410144649.005806,11532561435.815607,-8550.202586981415,46619.28989704144,23421311296.018726,107203255017.47308,-34291.6066916696,7128.331242085147,-137697258659.76904,55802408155.925186,-10857.337937660897,-27738.505559780773,-160873561368.5166,158239311226.87064,-16811.147705918116,-17507.102388710544,-544803733819.2328,557229155936.8289,-9299.634678864286,-9124.467159482725,842105656593.8353,1165580507552.776,-7778.720582692857,5722.746525176332,2714210770666.738,936054130715.4219,-2219.08547658724,6439.27713116978,4430618401251.851,756588218704.8341,-917.5382874995965,5352.525139071202
1453950370.4672198,1318788348.3227577,11.21719103352289,22.786481962952006,32288555880.84916,49630262575.75033,-40795.6928534051,25017.284270261647,-11416574099.198097,108700892755.49284,-34773.72742742063,-4159.572057357512,-145724312127.28128,27167143897.06992,-5143.352655041776,-29341.907821360706,-176717006215.15134,139861518332.63287,-14844.866531994652,-19213.40890623691,-554026345481.8988,548027181621.24695,-9145.157273898983,-9279.050264459398,834308130055.1415,1171277107566.5662,-7816.273248693292,5670.4122000778325,2711984055005.706,942490775207.6482,-2234.3437770441997,6434.005819005541,4429697617213.912,761940190025.6117,-924.0295696255932,5351.416197717524
1465087274.2680764,1341673079.2562478,11.05377138178978,22.981731074819415,-14169207531.03894,55432200976.050385,-46495.42674652742,-14469.575370063973,-44915589546.61981,99028322267.72801,-31636.900615962837,-15016.29878474012,-147915639397.83255,-2492793448.8423777,775.3318869691695,-29781.0205338811,-190505416744.28967,119885921449.23346,-12705.024976474298,-20699.516589769497,-563093192872.0114,538671924994.3319,-8988.113405267542,-9431.024631799788,826473228855.6636,1176921249760.0862,-7853.4696372885965,5617.831296484571,2709742087263.517,948922130289.8079,-2249.5896248435142,6428.698315938387,4428770342551.352,767291048491.0088,-930.5195349707462,5350.299428572765
1476052524.8492854,1364748027.9904697,10.874368414444419,23.16565659896481,-49438629074.2135,23552715985.414696,-19329.107196139095,-45406.28223927293,-73588238663.07378,79190695284.94115,-25205.27197008541,-24311.269823995433,-144183789694.75662,-32000445327.38971,6663.633592892341,-29038.353820787997,-202077420017.77408,98541860568.54805,-10416.33776448047,-21947.591498512058,-572001731459.6339,529166016123.23157,-8828.547059214126,-9580.34772420526,818601310070.7179,1182512688792.1084,-7890.308155675209,5565.00629063039,2707484879935.029,955348159785.737,-2264.8229356078346,6423.354651481178,4427836578585.951,772640786274.04,-937.0081743478534,5349.174833265708
1486832457.5148315,1387998462.15249,10.684414002778142,23.33197659131673,-47810271078.34513,-24269700857.96057,22360.636570998726,-43968.90480313915,-94447471686.46742,51252382729.71184,-16146.93411855958,-31075.32198206207,-134676568936.5656,-60184929274.6048,12287.70002555693,-27143.507334391234,-211297326217.47867,76075125235.0348,-8005.404273563267,-22942.60648396791,-580749461054.693,519512127245.75287,-8666.502926284913,-9726.977739372824,810692732359.3525,1188051181802.6592,-7926.787229187151,5511.9396687947865,2705212445599.4277,961768827548.8958,-2280.043624984006,6417.9748553748195,4426896326647.836,777989395549.3684,-943.4954785604214,5348.042413439048
1497420604.0261273,1411405601.6635013,10.492125843027608,23.479340277944047,-10497322756.11357,-53681731205.94696,47312.452219968014,-11325.165320122205,-105318855528.85376,18122809115.361153,-5404.798196160689,-34602.494579648366,-119771102889.25801,-85928082781.7228,17424.28053907307,-24171.962118385716,-218056851948.9617,52745040156.97758,-5500.381022592776,-23672.54979826362,-589333926502.1571,509712972028.98987,-8502.026383172926,-9870.873623804535,802747855946.2651,1193536488423.203,-7962.905301155346,5458.633927576783,2702924796920.291,968184097462.5996,-2295.2516086233063,6412.558957579479,4425949588076.801,783336868493.3003,-949.9814384007174,5346.902170746728
1507818026.9092698,1434951996.8474922,10.303642243927273,23.611295903904423,35440048389.458374,-44836733551.242584,39048.55441978264,27601.31519927214,-105068253999.75616,-16746628042.99908,5901.782361246107,-34524.439545701156,-100058717921.28535,-108208961459.51659,21869.65646382073,-20242.01339277766,-222276502232.5069,28821362562.535053,-2930.6272157966173,-24128.592490440125,-597752718360.6466,499771304812.2987,-8335.163478549226,-10011.995088928414,794767042603.9417,1198968370786.9504,-7998.660832645832,5405.091573874521,2700621946645.523,974593933440.2224,-2310.4468021862112,6407.106988256503,4424996364222.222,788683197283.7985,-956.4660446521681,5345.754106851201
1518029899.517684,1458624649.519287,10.121107968499757,23.732564939541458,59031695863.36868,-5144509385.678336,5531.746453038153,47067.844381119125,-93720711270.33588,-49722823689.88803,16594.2762100508,-30849.323252439448,-76321266821.28712,-126144394875.533,25447.760923557533,-15509.98208121446,-223906586631.80856,4581033501.540542,-326.32877802206804,-24305.213021414136,-606003473568.9628,489689919835.5915,-8165.960922407629,-10150.30262416042,786750655634.9597,1204346593539.0662,-8034.052302404095,5351.315124616925,2698303907607.369,980998299425.3967,-2325.62912135676,6401.618977759997,4424036656441.934,794028374100.4946,-962.9492880921847,5344.59822342287
1528062095.5260231,1482414699.2235565,9.944105100193886,23.84648289873945,45348008508.34848,38857869685.86912,-31405.537976786713,35805.980321220486,-72457805825.57028,-77370417503.94385,25558.56990062,-23960.944213283557,-49499880690.65847,-139023975199.15533,28017.156784529507,-10163.907968519505,-222927852684.10654,-19695173242.03626,2281.8894357086156,-24200.27664187779,-614083876102.2511,479471650455.73956,-7994.466075687187,-10285.757507879569,778699059854.2992,1209670923846.5496,-8069.078206893025,5297.307106553633,2695970692722.3633,987397159392.2084,-2340.7984818499676,6396.094956632155,4423070466103.327,799372391124.6947,-969.4311594937825,5343.434522139612
1537919532.4472153,1506315622.145648,9.771395985175308,23.954349056946842,2979702601.2621894,58163054632.86061,-48384.78773975554,205.36365144890948,-43493780880.29294,-96810336323.14948,31861.631382701726,-14578.189260124658,-20657429968.56907,-146338088577.408,29476.599341540434,-4415.991340182619,-219351728670.52023,-43726057061.32439,4863.356502272492,-23815.06523452232,-621991657617.6871,469119368352.68933,-7820.7269397746595,-10418.321817040145,770612621571.6248,1214941131407.9993,-8103.737060251887,5243.070056054995,2693622314991.3037,993790477345.3683,-2355.954799426855,6390.534955593074,4422097794583.276,804715240539.3855,-975.9116496288851,5342.263004686214
1547606162.7987654,1530321156.0773506,9.602614174748526,24.055464669205854,-40088712722.90099,38590254263.23625,-32176.626039129704,-37186.730001713986,-9843732296.231594,-106019657648.54471,34848.80561337031,-3679.304767698162,9063777824.96488,-147797893146.41016,29768.97066441405,1505.8988367763397,-213220172663.07672,-67233401280.012375,7387.749138371451,-23154.25739871044,-629724598089.7329,458635982726.6739,-7644.792146106799,-10547.958435336352,762491708573.6259,1220156988463.0093,-8138.027394344876,5188.606518668455,2691258787499.196,1000178217320.3994,-2371.0979899221943,6384.939005539222,4421118643267.6455,810056914529.2429,-982.3907492721655,5341.083672756052
1557126837.9326239,1554423887.8995523,9.440162657255925,24.148702646640906,-53172463828.16321,-7396589196.020402,7823.027628131831,-48801.32729887546,24991437600.924065,-104041452615.19939,34211.53560540496,7600.777382994395,38487358969.24902,-143346486688.00116,28883.444606062865,7367.290751358302,-204605130044.76868,-89945339789.19225,9825.479853692465,-22225.860403952975,-637280526434.5989,448024439488.08563,-7466.710944473872,-10674.631059824873,754336690106.1315,1225318269801.1018,-8171.947759083742,5133.919048642707,2688880123415.163,1006560343383.8152,-2386.2279692578136,6379.307137560417,4420133013551.345,815397405280.6434,-988.8684492007816,5339.89652805487
1566490191.778606,1578616537.45863,9.288750571898566,24.236041791159657,-26484624690.75123,-46930192766.43068,41917.02743492346,-25259.70512134523,57389974160.92183,-91082982412.56136,30018.630432845035,18089.054761011106,66449457338.43994,-133160880094.39566,26855.796523617657,12936.372100530582,-193607608639.44623,-111599632271.53224,12148.072428480058,-21041.095707460245,-644657321121.0037,437287720440.3326,-7286.533187261339,-10798.304209159414,746147936855.9058,1230424752770.3193,-8205.496722714417,5079.010208764609,2686486335992.3984,1012936819633.3225,-2401.3446534323634,6373.639382957729,4419140906838.726,820736704981.6721,-995.3447401906685,5338.70157230301
1575709009.0167208,1602896122.7529075,9.151162046260524,24.32386657365092,20262042404.009167,-52299105131.63022,45748.79571912575,14830.989605367473,83985873884.22153,-68492524845.1248,22708.14367270594,26696.41822380173,91844718505.0742,-117644744812.01149,23766.84528741705,17993.132252294326,-180356387298.77664,-131946802503.85272,14328.518681876765,-19614.239995156517,-651852910764.654,426428842452.6854,-7104.3093137284395,-10918.94323478394,737925820932.254,1235476217285.7356,-8238.672871936433,5023.882570250122,2684077438568.004,1019307610198.039,-2416.447958510012,6367.935773252831,4418142324543.677,826074805822.1454,-1001.8196130136312,5337.498807236002
1584796450.7371073,1627266934.9996045,9.025248912917421,24.419585991459428,54662762205.93271,-21242187081.73804,19165.041290502315,43433.31576316714,102017969160.85637,-38617901467.28972,13040.990235045774,32530.24314954577,113669829427.55034,-97412216056.61586,19739.173287108817,22338.037015312682,-165006379160.83603,-150753096900.64062,16341.611383586303,-17962.425408135023,-658865274708.3416,415450856622.5451,-6920.09033644085,-11036.51433036686,729670715848.4677,1240472445837.7476,-8271.474812111244,4968.538712555047,2681653444563.03,1025672679238.7214,-2431.537800608195,6362.196340199641,4417137268088.648,831411699993.6218,-1008.2930584342972,5336.288234605223
1593761432.1417875,1651739577.9706805,8.905068733665734,24.52802447451549,54547218227.63046,24801910527.220467,-19382.553722347315,43330.93534532832,109615508693.1989,-4561932746.61842,2021.5003848274655,34986.19881831219,131062975598.86009,-73263434194.47293,14932.255939487122,25799.82013859022,-147736676427.30154,-167803224702.35162,18164.247489434532,-16105.40321780928,-665692443587.6992,404356847428.9458,-6733.927825725054,-11150.984540581594,721382996503.0404,1245413223500.34,-8303.901167511725,4912.981223403241,2679214367482.3896,1032031990947.9974,-2446.614095868974,6356.421115794153,4416125738905.664,836747379689.4226,-1014.7650672054098,5335.0698561770105
1602606054.5404084,1676327600.5305445,8.783312236517782,24.650179432508686,19993460808.141735,55673529777.57041,-45816.08657635461,14581.996395217944,105991185525.18686,30139586654.603775,-9206.621667157096,33810.11242673592,143337686088.79395,-46152846589.987045,9536.145356530587,28242.13648044034,-128748308320.76021,-182902845238.66077,19775.698041051084,-14065.275126646857,-672332499880.4749,393149931876.4542,-6545.873892655591,-11262.321771538012,713063039160.7222,1250298337939.4783,-8335.95058132468,4857.2126991049145,2676760220914.8545,1038385509550.6125,-2461.6767604310544,6350.610132263395,4415107738436.098,842081837104.6395,-1021.2356300657668,5333.843673728858
1611325332.1177573,1701043575.4235222,8.653494837311609,24.783144249773116,-26709543399.112324,50046239811.88816,-41761.712108847365,-25494.96574483929,91522193863.57755,61884151492.1882,-19478.286606535195,29123.86788212494,150009750189.56906,-17151517825.631441,3763.978816631128,29568.85331800545,-108261747115.67258,-195880772508.619,21157.841613096614,-11866.19750981151,-678783578439.1428,381833258628.1597,-6355.981173180034,-11370.494801884639,704711221433.7229,1255127579421.8447,-8367.621715383926,4801.235744776274,2674291018533.052,1044733199303.6403,-2476.7257104311548,6344.763422039313,4414083268130.653,847415064436.1388,-1027.7047377434797,5332.609689045455
1619909237.6791456,1725895582.5976658,8.512429751314823,24.92121039555572,-53158986231.86541,10361926546.211239,-7530.0805481408315,-48844.91464531912,67711248945.59462,87375543305.20906,-27727.08434056764,21412.87422832954,150816178594.34808,12595082434.719172,-2156.3892661637747,29727.77513245014,-86514200050.93915,-206590872744.65396,22295.358765533714,-9534.064057640642,-685043867008.7943,370410007128.07745,-6164.302814356444,-11475.473292531076,696327922263.194,1259900740823.5999,-8398.913249962414,4745.052974219742,2671806774093.461,1051075024496.6802,-2491.7608620243745,6338.8810177420355,4413052329448.892,852747053882.5834,-1034.1723809604225,5331.367903917582
1628346861.4018712,1750885970.2452383,8.361434204161533,25.05935615384955,-39799227264.80458,-35548529123.27807,32400.32684004749,-37001.90490281545,37031534500.76529,103965455895.12764,-33095.40102707174,11476.371640345056,145725491166.20047,41912172391.53609,-7991.310809010747,28712.6626289025,-63756726969.59969,-214913636131.475,23175.885956718565,-7096.172379699766,-691111606731.1864,358883386714.8208,-5970.892459778306,-11577.227794802679,687913521900.8302,1264617617638.954,-8429.82388367641,4688.667009736861,2669307501436.401,1057410949452.0443,-2506.78213139949,6332.962952173411,4412014923859.958,858077797644.4277,-1040.6385504347606,5330.118320142246
1636629801.2238395,1776013931.604712,8.203419381602547,25.196506359789097,3391395772.68256,-54878427002.850624,48395.4405696628,473.62798018687783,2671209613.8367114,109928726976.46458,-35023.46093259926,345.43049763556564,134938944084.16328,69641883787.06348,-13510.48455718926,26563.472477568102,-40251224632.63253,-220757409471.34912,23790.12822073814,-4580.88024137104,-696985092633.1747,347256635726.37524,-5775.8042336155295,-11675.729760468701,679468401890.5972,1269278007988.5872,-8460.352333353338,4632.080481854366,2666793214485.9824,1063740938524.9376,-2521.789434796491,6327.009258310375,4410971052842.248,863407287923.9229,-1047.103236883771,5328.860939522785
1644751538.6449463,1801279159.5501049,8.038819186664469,25.33414058432638,45667397139.772804,-35341963590.682205,31226.210665631468,35974.900482056684,-31796656420.042694,104643659588.97214,-33308.11024995238,-10823.285204270323,118882651799.0879,94688831832.05049,-18495.968454696453,23364.810225083864,-16267319047.682365,-224059282148.64035,24131.9305099822,-2017.2566941916734,-702662674100.9523,335533020594.5813,-5579.0927287228815,-11770.951551284665,670992945050.5107,1273881712627.5872,-8490.497334102352,4575.296028788421,2664263927250.034,1070064956103.6271,-2536.782688529599,6321.019969307905,4409920717883.659,868735516925.1309,-1053.566431026503,5327.595763870834
1652704476.9077353,1826682566.7922556,7.865311154995328,25.47274731445291,59130033887.15327,8734139707.20148,-5768.068648805646,47039.514147765854,-62785026913.20457,88658334625.81042,-28125.01391227931,-20867.359089497168,98190903143.8543,116063265690.12585,-22750.723154981504,19242.653272424137,7920793307.281796,-224785622494.86215,24198.308889852975,565.2674269299223,-708142755343.6384,323715834932.05414,-5380.812996153009,-11862.86644471377,662487535454.2025,1278428534952.9048,-8520.257639664682,4518.3162959916135,2661719653820.0107,1076382966609.6316,-2551.761808991647,6314.995118516931,4408863920480.882,874062476853.9315,-1060.0281235823156,5326.322795009355
1660478171.9623203,1852224331.3073132,7.679873007107594,25.610302301384415,35340198525.91096,48301638033.79507,-39183.84165564052,27392.65745702449,-87066437748.6397,63635349011.19317,-20011.52466882257,-28739.81007838647,73681304683.64992,132920124270.61642,-26106.3617711995,14359.463584133478,32037516080.929966,-222932266673.79874,23989.443152715816,3137.244061839252,-713423795845.0555,311808398614.2647,-5181.020531737921,-11951.44863830083,653952558412.104,1282918281010.5244,-8549.632022697375,4461.143936107179,2659160408370.9863,1082694934497.9279,-2566.726712636503,6308.934739497278,4407800662140.133,879388159918.0281,-1066.4883052670768,5325.042034773455
1668059580.98413,1877901344.9761465,7.4806066119517824,25.742312744979742,-10631685082.977337,56897136908.72064,-47236.25122879713,-11586.168727128375,-102110112391.81155,32180004081.179493,-9811.529259428491,-33618.91845101545,46322697095.05518,144592472118.67947,-28429.806839390465,8907.869727104238,55808997521.21038,-218524367234.37997,23508.632341000062,5669.543518675173,-718504310800.4081,299814056857.1551,-4979.771259387911,-12036.673254455562,645388400452.5459,1287350759502.729,-8578.61927475017,4403.781609092742,2656586205161.5146,1089000824257.1492,-2581.677315967565,6302.8388660145465,4406730944376.945,884712558326.9711,-1072.9469667918886,5323.753485009028
1675435079.2465365,1903705036.980387,7.2685866783226745,25.86258799280895,-47764963728.41051,27277210615.489674,-22096.250851734905,-44093.842462624394,-106347005158.43721,-2430657137.3787527,1412.3091686852217,-34994.88376035558,17197071979.250652,150617996015.15604,-29628.59308839514,3103.148489142858,78966213039.8631,-211615911922.62558,22762.215869796884,8133.677765898545,-723382871535.0269,287736179289.28357,-4777.121512228815,-12118.516346734357,636795449302.8969,1291725781795.3728,-8607.21820616745,4346.231982097733,2653997058533.637,1095300600409.8008,-2596.6135355399547,6296.707532036824,4405654768716.337,890035664292.1603,-1079.4040988635086,5322.45714757236
1682594312.5596867,1929620822.8785465,7.049343708343224,25.965950737272003,-49106243592.81421,-20551190464.796234,19601.459886498444,-45291.91527736973,-99334450471.4773,-36589791700.82197,12489.79545839217,-32723.799281018706,-12543047002.5339,150757498288.13766,-29654.604450466777,-2825.211635639961,101247952832.28098,-202288926767.5984,21759.462974757775,10502.108092939861,-728058105903.9429,275578159016.84607,-4573.128013289764,-12196.954907750167,628174093870.7655,1296043161924.968,-8635.42764615756,4288.497729263153,2651392982912.8135,1101594227512.4573,-2611.5352879562934,6290.540771737243,4404572136692.24,895357470026.8534,-1085.859692183501,5321.153024329852
1689534077.5688772,1955631138.5792222,6.830938139949907,26.052101960546555,-13643982688.876068,-52227537700.6318,46587.78837339204,-14206.448112573988,-81802693937.29755,-66737655888.878456,22266.05172364889,-27042.931596781058,-41720106571.94453,145004628189.73114,-28506.082423911143,-8642.54254849417,122403684296.9784,-190652380463.34946,20512.433360881234,12748.534457995824,-732528698672.0328,263343411679.83463,-4367.847856178164,-12271.966879219472,619524724225.1119,1300302716605.6433,-8663.246442791222,4230.581531693162,2648773992807.888,1107881670155.9685,-2626.4424898608,6284.338619487301,4403483049848.04,900677967746.179,-1092.3137374484113,5319.841117156422
1696258422.6062129,1981720851.7590203,6.61906498021689,26.125758420526083,32794204883.208126,-46167283253.17309,40672.49430076196,25240.53690428057,-55578275150.328575,-89733530708.46448,29722.727726188976,-18545.590089955476,-69178128379.01532,133586425815.71393,-26227.812114895038,-14118.279546090153,142196261977.3903,-176840809483.0492,19035.81212187357,14848.164344592566,-736793391876.6688,251035374497.20334,-4161.338490532357,-12343.531163088921,610847731577.4353,1304504265236.0662,-8690.67346291084,4172.486077281217,2646140102811.027,1114162892965.6475,-2641.3350579523662,6278.101109844657,4402387509736.411,905997149667.1508,-1098.7662253531264,5318.521427934354
1702774800.65671,2007880474.0762975,6.414867791948529,26.19280302993239,58724814629.33472,-7926922478.960644,8315.70908738532,46667.57964918763,-23392508312.99128,-103183310457.78902,34084.51450840146,-8118.4179958961,-93828574962.25111,116954609788.42815,-22909.46061258307,-19035.129109449976,160404460834.75967,-161012685358.0016,17346.721937206465,16777.959318766676,-740850985179.1224,238657505302.94965,-3953.657713018185,-12411.62762790884,602143508262.9762,1308647629906.0164,-8717.707592218227,4114.214060329925,2643491327597.6567,1120437860601.454,-2656.2129090025464,6271.828277554515,4401285517919.409,911315008008.6643,-1105.2171465931303,5317.193958554906
1709090067.8981063,2034105660.8266654,6.216361231516988,26.25736806879792,47685111153.267715,36801058969.52381,-29192.733896029193,37588.86224219113,11404376787.777027,-105688326460.04024,34899.647917327486,3151.971530293579,-114693646683.44966,95767908531.55118,-18682.114654698693,-23197.753106794506,176825311389.39008,-143348546952.487,15464.515052054483,18516.85845637851,-744700336206.4835,226213281578.1977,-3744.863656441259,-12476.237111175018,593412447721.7621,1312732635402.686,-8744.347735483518,4055.768181296776,2640827681926.4106,1126706537758.1953,-2671.075959856319,6265.520157560338,4400177075968.534,916631534991.5099,-1111.666491863283,5315.8587109202645
1715208356.934655,2060394918.4042277,6.020375750519909,26.320962105337248,6594137156.9803505,58600047051.654564,-48224.85054204641,3137.875298259303,45192988361.31557,-96989613213.28145,32086.10988701819,14092.842858118724,-130945263645.54388,70866098457.89932,-13713.139389848584,-26440.61319913212,191276218117.11404,-124048921058.42482,13410.54844296052,20045.97804046097,-748340360880.6715,213706199481.23276,-3535.0147749591256,-12537.341421509276,584654944479.4624,1316759109216.7566,-8770.592816637683,3997.151146735765,2638149180639.0327,1132968889165.7292,-2685.9241274269266,6259.176785007961,4399062185464.234,921946722838.3914,-1118.1142518564552,5314.515686943921
1721130801.4922338,2086746879.851361,5.8244396066913815,26.382384223689062,-37546801160.39167,41719565624.41446,-34383.24976503769,-35096.5198926286,74461534572.57759,-77993107780.16217,25939.040501033232,23567.50341369492,-141938145006.20853,43236756182.35447,-8199.552626135248,-28634.646742802142,203596845894.11328,-103332055740.78786,11207.94510376843,21348.78628004506,-751770033731.5137,201139772874.90662,-3324.1698274025366,-12594.923341721746,575871394128.2416,1320726881548.472,-8796.441778773187,3938.3656691357983,2635455838660.315,1139224879589.1553,-2700.757328697567,6252.798195250173,4397940847996.423,927260563773.9305,-1124.5604172627784,5313.164888551582
1726857343.372509,2113158101.505541,5.6289444835262845,26.439132564237937,-53449968410.63328,-3350486696.8909554,4775.854985251203,-49198.52293306978,96170294714.26392,-50673857131.851295,17099.035965529336,30593.01604395524,-147235626791.203,13976040120.010763,-2360.176506496694,-29692.489011487007,213650761751.75275,-81431491469.6607,8881.343833261064,22411.252987779182,-754988388192.9559,188517532350.83167,-3112.3878603004455,-12648.96663191925,567062193307.532,1324635785313.393,-8821.893584313368,3879.414466652834,2632747670998.0454,1145474473829.029,-2715.5754807114154,6246.384423861279,4396813065164.3354,932573050024.6746,-1131.0049787663966,5311.806317682363
1732389948.5808709,2139623452.943258,5.437186596571544,26.49096594472035,-29242838241.881218,-44479927560.01242,40326.702355371286,-27814.402366556962,108066213841.1463,-17869816833.62684,6485.024403681934,34441.42535205499,-146627151273.66754,-15754925649.802378,3573.1141759407246,-29572.01395756184,221326821635.2236,-58593495369.482315,6456.639630647185,23221.973518932708,-757994516881.4253,175843024250.79092,-2899.728188420147,-12699.456032241993,558227739684.5789,1328485656148.09,-8846.94721520605,3820.300263155563,2630024692742.9463,1151717636721.6057,-2730.378500543077,6239.935506644031,4395678838576.624,937884173819.1234,-1137.447927041162,5310.439976287341
1737733787.9641097,2166139649.0174384,5.251483053901839,26.541682239731212,17140153145.751143,-52690641738.092316,46613.02398950591,12062.590674018056,108915525894.31252,17013008281.227184,-4801.107152950947,34714.36999651938,-140136700617.8534,-44776299993.54103,9364.688897502307,-28278.040027445637,226540292903.96432,-35074384424.00401,3960.71472749049,23772.267219983398,-760787571852.7982,163119809684.20132,-2686.2503722838037,-12746.37726855897,549368431934.9462,1332276332415.9595,-8871.601672858938,3761.0257884530256,2627286919068.6543,1157954333139.05,-2745.166305281218,6233.451479615204,4394538169851.1333,943193927387.7275,-1143.8892527505766,5309.065866325601
1742894365.6995146,2192708106.3961797,5.070023833874994,26.59617212782847,53367357986.70421,-23722106400.09289,21723.41964252108,42241.2992772992,98630892381.84633,50353541326.25749,-15588.297745318718,31383.754682534873,-128021824266.34947,-71936528569.4878,14784.610038726723,-25862.12887218849,229233703771.67282,-11137761897.677736,1421.1622539172176,24056.252906270292,-763366764838.3124,150351463538.5514,-2472.0141993740044,-12789.71705994228,540484669723.11456,1336007655213.1877,-8895.855977996607,3701.5937783464237,2624534365231.6997,1164184527989.6367,-2759.9388120345457,6226.932378986005,4393391060615.0776,948502302962.9073,-1150.3289465511994,5307.683989761746
1747873603.3150158,2219334117.001662,4.8878462482863885,26.656911430977416,55987448499.929146,22251332606.98695,-16766.935433267594,44388.50256563597,78280304239.36034,78690523589.21713,-24756.999311853848,24794.552275523998,-110763306328.16055,-96158192383.48482,19617.839980615227,-22420.485151774083,229377415170.65973,12948310222.121534,-1133.9918054141913,24070.90083155267,-765731367463.4463,137541573483.39325,-2257.079667911899,-12829.463123931004,531576853683.2236,1339679468374.76,-8919.709170558424,3642.0069746132976,2621767046571.5176,1170408186217.954,-2774.695937942816,6220.378241148774,4392237512505.11,953809292779.0414,-1156.7669990956717,5306.294348564697
1752667904.48716,2246023694.529132,4.699250750911004,26.722829529350744,23366638615.97057,55110997127.53334,-44804.911735182584,17297.157165688976,49976896207.16645,99081016079.30962,-31354.65362080948,15629.496726533787,-89045905642.25133,-116480843545.11472,23672.82685499893,-18090.05364207908,226969914435.24173,36914177754.19075,-3676.5672403674985,23816.05847413004,-767880711450.1075,124693738969.6443,-2041.5069696065548,-12865.604181047474,522645385399.94617,1343291618480.4412,-8943.160309494318,3582.2681250153737,2618984978510.369,1176625272805.055,-2789.4376001919936,6213.789102662314,4391077527167.119,959114889072.4841,-1163.2034010362452,5304.896944706711
1757268479.1135838,2272780029.657655,4.499902061544707,26.789421248100787,-23541790437.1361,52339014051.92018,-43202.6112501601,-22856.34450459317,16660783439.079594,109405830559.55562,-34694.329261745654,4839.120538312401,-63730969103.44075,-132099105060.92032,26789.117207185947,-13042.984545231173,222037829406.04205,60491473837.1138,-6178.510031842787,23294.451087792382,-769814188801.4956,111811570224.14305,-1825.3564726229333,-12898.129959785816,513690667389.63043,1346843954860.661,-8966.208472459573,3522.3799830393496,2616188176553.273,1182835752768.6375,-2804.1637160454,6207.165000240152,4389911106256.36,964419084081.5623,-1169.6381430298454,5303.491780164054
1761663839.3283408,2299600493.972779,4.289128445370506,26.84992075730179,-52374096000.35517,14390979167.14201,-10548.167666353267,-48269.225157314395,-18205030228.512978,108590393763.80539,-34426.44813668307,-6456.013802833771,-35822048050.02871,-142394516524.78583,28843.69098079848,-7479.704509775402,214635662128.7557,83415986941.37976,-8612.172294358827,22511.658107002244,-771531251970.9836,98898687239.16875,-1608.6887070125738,-12927.031201479953,504713103081.6559,1350336329601.898,-8988.85275576745,3462.3453071793033,2613376656287.95,1189039591163.1904,-2818.8742028730408,6200.505970760744,4388738251437.472,969721870046.582,-1176.071215740329,5302.07885692061
1765844297.205185,2326475932.6120377,4.071113822965385,26.89878880088179,-41883550581.09578,-32269591008.22265,30074.026568188194,-38961.86695575812,-50993740866.70067,96717901892.41476,-30576.043636860097,-17081.14091515775,-6424923889.502813,-146959873415.37537,29755.772304229264,-1620.8852803115292,204845243611.62198,105430493023.8241,-10950.590033800072,21476.065000781546,-773031414017.8351,85958718757.94003,-1391.564352401974,-12952.299663158832,495713096799.6197,1353768597551.3477,-9011.092274745783,3402.166860288039,2610550433384.7,1195236753080.1653,-2833.568978150908,6193.812051291482,4387558964384.424,975023239209.839,-1182.5026098356007,5300.658176971426
1769805739.7522798,2353393891.6713085,3.8520122678102973,26.935252745792756,82191963.23130468,-54228566683.269226,48392.62130749555,-2466.324205344336,-78291931597.55234,75022453915.66548,-23541.310267342946,-25929.440229896634,23296337071.758945,-145615121001.26025,29489.93622898817,4301.357744447991,192774912501.31,126287527259.73808,-13167.757246004405,20198.790566024632,-774314248749.8916,72995301258.29024,-1174.0442237186685,-12973.92811886951,486691053742.1303,1357140616321.1438,-9032.926164073051,3341.84740939148,2607709523596.3076,1201427203648.2026,-2848.2479594443494,6187.0832791020575,4386373246780.4585,980323183815.6292,-1188.9323159840392,5299.229742323558
