# DUREE_SEC:1728000.0|PAS:8.0681|INTERVALLE:1728.00
Terre_X,Terre_Y,Terre_VX,Terre_VY,Fusee_X,Fusee_Y,Fusee_VX,Fusee_VY
3.300680968012209e-12,1.242233542918516e-11,3.184822062812423e-17,1.817804188705055e-16,-190738667.40968993,68953665.63184975,-1901.9757359115831,314.07338505341744
3.3554441522993412e-12,1.2736273713024232e-11,3.1588813556329523e-17,1.8187376540039725e-16,-194009124.77531767,69491091.59629989,-1886.4839455840013,308.4987302882872
3.4097662320588493e-12,1.3050370005092692e-11,3.133719129209452e-17,1.81963488052677e-16,-197253239.37855548,70019081.30928934,-1871.4570639638837,303.1404934941324
3.4636602961497666e-12,1.336461824050887e-11,3.109295098521973e-17,1.8204980611157267e-16,-200471792.88606542,70537996.96555454,-1856.8710328373254,297.9855790168779
3.5173877060243565e-12,1.3680482185161015e-11,3.0854626283124236e-17,1.8213330222052197e-16,-203680393.8037763,71050543.12173891,-1842.638281628181,292.9991913904269
3.5704605133327415e-12,1.3995018181497034e-11,3.062408565206276e-17,1.8221338582921416e-16,-206849901.85623252,71552273.69587013,-1828.870395141188,288.21659827933104
3.6231407904543433e-12,1.430968996762787e-11,3.0399881496197604e-17,1.8229062360350142e-16,-209995968.00593472,72045894.90345417,-1815.4809229529237,283.6039583989037
3.675439214852806e-12,1.4624492768155526e-11,3.0181712748310515e-17,1.8236517349990597e-16,-213119229.91101038,72531691.93126006,-1802.451885329104,279.1518385856182
3.727365961744167e-12,1.4939422070061886e-11,2.996929839066433e-17,1.8243718168695533e-16,-216220295.2353626,73009934.29673174,-1789.7664998904709,274.85150965502504
3.7791708591337784e-12,1.5255946087240374e-11,2.976142132398197e-17,1.8250710343640487e-16,-219314083.70747024,73483060.92164321,-1777.3520814682013,270.67578277789806
3.830381303436711e-12,1.557111635032819e-11,2.9559768516849914e-17,1.8257441454131988e-16,-222372371.4412416,73946913.08535562,-1765.309375826275,266.6559635923888
3.881247940422735e-12,1.5886400947415075e-11,2.9363130132172574e-17,1.826395626099524e-16,-225410127.00204694,74403937.2226453,-1753.5661314933407,262.7653209336483
3.931779239312863e-12,1.6201796238897948e-11,2.917129003627946e-17,1.827026564451486e-16,-228427856.1717657,74854350.69060585,-1742.1094409666034,258.9973570957238
3.981983307605584e-12,1.6517298766569815e-11,2.898404517938256e-17,1.827637974763147e-16,-231426043.13020703,75298360.01336032,-1730.9271781127218,255.34601471448818
4.031867912779409e-12,1.683290524143693e-11,2.88012045840068e-17,1.8282308038310097e-16,-234405151.7511875,75736161.6096141,-1720.0079377568782,251.80563952120949
4.08167142885444e-12,1.7150088032191132e-11,2.862176341964363e-17,1.8288085838785513e-16,-237379417.73118833,76169946.2765839,-1709.2917114211111,248.3551370772878
4.130937740531272e-12,1.7465893606815826e-11,2.844722076909914e-17,1.829366771380246e-16,-240321601.86452827,76595857.63531697,-1698.8680243305955,245.02164131717137
4.179906075811769e-12,1.7781794156845694e-11,2.8276572397716044e-17,1.8299088699200876e-16,-243245990.84747964,77016097.06285147,-1688.6769035915984,241.78422883723076
4.2285830268500224e-12,1.8097786967866673e-11,2.810966728563687e-17,1.8304356069258957e-16,-246152978.36348414,77430826.66399671,-1678.7093302982303,238.63855543854226
4.276974932255093e-12,1.841386944717638e-11,2.794636265501839e-17,1.8309476654270207e-16,-249042942.954275,77840201.27493867,-1668.956777757699,235.58054206982567
4.32508789081719e-12,1.8730039116415677e-11,2.778652339447305e-17,1.831445687443011e-16,-251916248.83960342,78244368.90328494,-1659.411177117933,232.6063545903296
4.3731506930869356e-12,1.904777162497337e-11,2.762929785639763e-17,1.831932510875812e-16,-254786559.39115265,78645324.42302701,-1650.02166798407,229.69904504964316
4.420721921398075e-12,1.9364109043391712e-11,2.7476026830731473e-17,1.8324041782384332e-16,-257627513.14589384,79039474.07040271,-1640.8683223312878,226.88224756006164
4.468031208809028e-12,1.9680526827163762e-11,2.7325856262144543e-17,1.8328635209964743e-16,-260452823.79007614,79428824.298855,-1631.900135975276,224.13905260904596
4.515083813346442e-12,1.999702289245977e-11,2.7178676880409034e-17,1.833311045171371e-16,-263262805.33305034,79813499.55469528,-1623.1105832980327,221.46643823657428
4.561884809112246e-12,2.0313595240363784e-11,2.7034384844028962e-17,1.8337472286922067e-16,-266057760.80018434,80193619.21318442,-1614.4934628854144,218.8615502501392
4.608656067117214e-12,2.063172178136647e-11,2.6892226560140656e-17,1.8341744858266233e-16,-268850940.3282412,80571043.11531271,-1606.0037701716058,216.30997064339837
4.654967256853377e-12,2.094844134899257e-11,2.675343008145103e-17,1.83458927114318e-16,-271616644.5792848,80942370.81199907,-1597.7148444642605,213.83287273290964
4.7010410654759165e-12,2.126523165864396e-11,2.6617238262417717e-17,1.8349940016157864e-16,-274368172.43022263,81309473.79493552,-1589.5814690315894,211.4158223505004
4.746881915888861e-12,2.158209100767568e-11,2.6483565794232176e-17,1.8353890606940028e-16,-277105788.01688296,81672453.74608006,-1581.5985492315497,209.05652953539825
4.7924940871435694e-12,2.1899017757919957e-11,2.6352331311530175e-17,1.835774812032042e-16,-279829746.8842138,82031408.49680886,-1573.761225924588,206.752822544624
4.837881721043005e-12,2.221601033238068e-11,2.6223457158529722e-17,1.8361516007700732e-16,-282540296.38068885,82386432.22533214,-1566.064861507401,204.50264020110808
4.8832593780916655e-12,2.2534548934975792e-11,2.6096282893427104e-17,1.8365214552875808e-16,-285250250.0596365,82739247.80916117,-1558.4700143954735,202.2938690225548
4.928208841000661e-12,2.2851668946596988e-11,2.5971920391550145e-17,1.8368812478232784e-16,-287934631.9845621,83086660.99046029,-1551.0430857833817,200.14518799938025
4.972945446169543e-12,2.3168850382034065e-11,2.5849705105471015e-17,1.837233014822381e-16,-290606302.0452485,83430405.94147526,-1543.7443888987364,198.04443548074383
5.017472844549953e-12,2.3486091880161366e-11,2.5729572208741246e-17,1.8375770382604145e-16,-293265478.2765277,83770563.94863017,-1536.5700523060345,195.98992750881325
5.0617945775761436e-12,2.3803392127367227e-11,2.561145964062513e-17,1.8379135866857454e-16,-295912372.1728516,84107213.46081226,-1529.5163697381413,193.98006031273465
5.105914081807787e-12,2.4120749855305893e-11,2.549530795454962e-17,1.8382429160221467e-16,-298547188.965565,84440430.22363327,-1522.5797910457138,192.01330551574313
5.1500394680666955e-12,2.443964721187573e-11,2.538053069111899e-17,1.8385667606388274e-16,-301182357.0329474,84771821.02009319,-1515.7252928736355,190.07930546493137
5.193763519796291e-12,2.4757116521483315e-11,2.5268140704839534e-17,1.838882341767326e-16,-303793557.4022397,85098374.12564488,-1509.0133628930257,188.1946549655442
5.237295080394576e-12,2.5074639752586786e-11,2.5157547337207856e-17,1.8391914040374426e-16,-306393262.2011692,85421707.03946312,-1502.408726978062,186.34893508841816
5.280637208132521e-12,2.5392215798126334e-11,2.504870028285114e-17,1.8394941597746314e-16,-308981654.06967854,85741885.87515916,-1495.908380891881,184.54087782593265
5.32379287616045e-12,2.5709843586883993e-11,2.494155122898928e-17,1.8397908119220852e-16,-311558910.5643059,86058974.6058699,-1489.50943939525,182.76927120133809
5.366965353603897e-12,2.602900667829654e-11,2.4835564581291602e-17,1.8400828995947744e-16,-314137170.91722804,86374495.71752404,-1483.179916794746,181.02492362004145
5.4097558596005225e-12,2.634673510536391e-11,2.473168146646725e-17,1.8403678921097054e-16,-316692619.93534636,86685574.32837835,-1476.9760171774365,179.3229483208755
5.452368359912351e-12,2.666451225725665e-11,2.4629362188940867e-17,1.840647339422052e-16,-319237438.45396894,86993743.0926625,-1470.8655099235618,177.65408897154643
5.4948055187466845e-12,2.6982337191357897e-11,2.45285654596148e-17,1.8409214117872593e-16,-321771785.5795547,87299058.30345544,-1464.84592924821,176.01732880652864
5.537069930365544e-12,2.73002089938284e-11,2.442925153276094e-17,1.8411902723636806e-16,-324295816.24143326,87601574.53523675,-1458.9149015364972,174.4116934441409
5.579164121685727e-12,2.7618126778413625e-11,2.4331382131798476e-17,1.841454077584544e-16,-326809681.347074,87901344.71512514,-1453.0701409110218,172.83624866513404
5.621286082663547e-12,2.7937575597889367e-11,2.423447287157421e-17,1.8417141760328954e-16,-329325204.85667014,88199802.14684375,-1447.2827198904274,171.28294073158676
5.6630463898498676e-12,2.8255582997716856e-11,2.4139389554195303e-17,1.8419682927429325e-16,-331819130.4018374,88494220.50446424,-1441.6043441765612,169.76535573924633
5.704643688387355e-12,2.8573633871654897e-11,2.4045643911788302e-17,1.8422177870583517e-16,-334303321.0704963,88786042.58820303,-1436.0058544120136,168.27537568755452
5.746080259163891e-12,2.889172743315293e-11,2.395320289025275e-17,1.8424627917636955e-16,-336777913.0772705,89075315.37086028,-1430.4852766059107,166.81220758724487
5.7873583270038914e-12,2.920986291813536e-11,2.386203459282812e-17,1.842703434460703e-16,-339243039.2886755,89362084.48302877,-1425.040705883712,165.3750894007185
5.828480062621063e-12,2.952803958412902e-11,2.3772108227919134e-17,1.842939837822858e-16,-341698829.33973265,89646394.26520745,-1419.6703033713468,163.9632885219273
5.8696386627685074e-12,2.9847743799210154e-11,2.3682982307627122e-17,1.843173195770316e-16,-344156820.9405383,89929599.47137049,-1414.3477034115108,162.56967485969793
5.910453332697183e-12,3.016600086627259e-11,2.359545707409701e-17,1.8434014514854108e-16,-346594273.02867925,90209107.7017196,-1409.1206964650921,161.20653172915817
5.9511178854460384e-12,3.048429700529397e-11,2.3509087421909805e-17,1.8436258091438377e-16,-349022760.11884105,90486282.55468372,-1403.9627008364728,159.86666779303445
5.991634292915402e-12,3.08026315523851e-11,2.342384651723195e-17,1.8438463739477165e-16,-351442399.97291106,90761163.67772019,-1398.8721140091118,158.549454784269
6.0320044814433415e-12,3.112100386148493e-11,2.3339708409830538e-17,1.844063247238728e-16,-353853307.63179904,91033789.65359747,-1393.8473862351002,157.25428749035194
6.072417968659834e-12,3.144090128449742e-11,2.3256262354135375e-17,1.8442775150222805e-16,-356266801.0883686,91305456.48209965,-1388.8639877889836,155.97468028697773
6.112500661850989e-12,3.1759347416764205e-11,2.3174260206125613e-17,1.844487278614665e-16,-358660539.5257445,91573673.73844601,-1383.966819509841,154.72197211325997
6.152442664667938e-12,3.2077829470712357e-11,2.3093287832881694e-17,1.8446936337079955e-16,-361045875.9339715,91839745.75197887,-1379.1311493797155,153.48961949589497
6.192245735331316e-12,3.239634686544488e-11,2.3013322465916438e-17,1.8448966678753473e-16,-363422915.3139895,92103707.21387498,-1374.3556176645507,152.27709944846688
6.231911593371218e-12,3.271489903491837e-11,2.2934342051019922e-17,1.8450964656289776e-16,-365791760.356133,92365591.92823601,-1369.6389072869315,151.08390726377732
6.271441920835244e-12,3.303348542742692e-11,2.285632521937417e-17,1.8452931085550934e-16,-368152511.51228505,92625432.8429476,-1364.9797421010487,149.9095557090147
6.311022147237124e-12,3.335359446221876e-11,2.2778893282935524e-17,1.845487572859446e-16,-370516242.6330057,92884462.21599184,-1360.3555068569333,148.7482148834134
6.3502857011356846e-12,3.367224785432444e-11,2.270274638289202e-17,1.845678125972636e-16,-372861062.07182753,93140301.91475846,-1355.8080139863332,147.61023169143346
6.3894185643599585e-12,3.3990933893174315e-11,2.262750271442284e-17,1.8458657530417183e-16,-375198076.6635811,93394191.94996092,-1351.314462105351,146.48972283487447
6.428422280018771e-12,3.430965207973661e-11,2.2553143391387027e-17,1.8460505251488771e-16,-377527378.562725,93646162.12378435,-1346.873723333652,145.38626381092834
6.467298359099825e-12,3.4628401927047726e-11,2.247965008830618e-17,1.8462325110258917e-16,-379849058.00544536,93896241.51768185,-1342.4847032736634,144.29944415339844
6.5060482814190245e-12,3.494718295981561e-11,2.240700501889698e-17,1.846411777152097e-16,-382163203.36634845,94144458.5161023,-1338.1463397285443,143.22886684769853
6.544853697698469e-12,3.5267484559990625e-11,2.2334857259774575e-17,1.8465892069962119e-16,-384480662.826556,94391987.88446303,-1333.837675553755,142.16925581864476
6.583355052966851e-12,3.5586326722986224e-11,2.2263861120328457e-17,1.8467632125349275e-16,-386779963.7631837,94636554.18568318,-1329.5977861060328,141.1300947414384
6.621734519288348e-12,3.5905198709815454e-11,2.219366281591056e-17,1.8469346854308333e-16,-389071985.4919045,94879339.40755962,-1325.4055433661945,140.10605860708273
6.659993460458439e-12,3.622410008826285e-11,2.2124246523723637e-17,1.8471036840303e-16,-391356809.458582,95120369.36199798,-1321.260002396791,139.09679897106534
6.698133213340567e-12,3.6543030436027815e-11,2.2055596866746394e-17,1.847270264849181e-16,-393634515.5007032,95359669.26878962,-1317.1602448821097,138.10197832069886
6.73633248625999e-12,3.6863479868981514e-11,2.1987383358829103e-17,1.8474352445551226e-16,-395915776.07945096,95598370.0636059,-1313.0865341892882,137.1167195168101
6.774237227332828e-12,3.718246705722729e-11,2.192022595516179e-17,1.8475971417248195e-16,-398179447.2163209,95834275.45688841,-1309.0758940422759,136.14986961938513
6.812026642369364e-12,3.750148200251866e-11,2.1853791506658754e-17,1.8477567806222465e-16,-400436231.08230346,96068523.19940352,-1305.1084287776766,135.19650612394028
6.849701967682271e-12,3.782052431927636e-11,2.178806626611419e-17,1.8479142111247175e-16,-402686201.5099907,96301136.31794897,-1301.1833174123547,134.25633116318207
6.887264416171285e-12,3.813959363040237e-11,2.172303685783365e-17,1.8480694816087722e-16,-404929430.93375534,96532137.33282016,-1297.2997611498395,133.3290558324086
6.924715177953395e-12,3.845868956702579e-11,2.165869026467313e-17,1.8482226390071469e-16,-407165990.42738295,96761548.27298905,-1293.4569826062923,132.4143998493169
6.962229650466372e-12,3.8779303054593364e-11,2.1594717815725595e-17,1.848374430107069e-16,-409406354.72585803,96990451.72626413,-1289.6365479551453,131.50790340057716
6.9994600126466975e-12,3.909845128755808e-11,2.1531702219475396e-17,1.8485234872733059e-16,-411629751.95526683,97216739.52892603,-1285.8732565470825,130.61773400381855
7.036582132963406e-12,3.941762508477236e-11,2.1469332361328977e-17,1.8486705642182749e-16,-413846684.9805803,97441500.63461035,-1282.1485286185764,129.73939048846682
7.073597116185489e-12,3.973682410795134e-11,2.1407596540808776e-17,1.848815702613425e-16,-416057219.7786031,97664755.24567917,-1278.461665417109,128.87262399262917
7.1105060471419204e-12,4.005604802590151e-11,2.1346483358889243e-17,1.8489589429350394e-16,-418261421.1353207,97886523.14101599,-1274.811986192873,128.0171927919482
7.147309991233412e-12,4.037529651431763e-11,2.1285981707966345e-17,1.849100324507492e-16,-420459352.67646474,98106823.68812498,-1271.1988275997576,127.17286204126145
7.184181247904961e-12,4.0696061240725107e-11,2.1225802244691232e-17,1.8492405334842083e-16,-422661304.1248903,98326695.15788119,-1267.6049100529685,126.33553403231608
7.2207778606991355e-12,4.101535803489913e-11,2.11664941842752e-17,1.8493783028808475e-16,-424846853.8409584,98544110.88512556,-1264.0630326849218,125.51277519558714
7.2572725758064075e-12,4.133467846462662e-11,2.110776593879359e-17,1.8495143251612416e-16,-427026318.2271653,98760115.09711774,-1260.5557818647592,124.700450137069
7.29366638562197e-12,4.1654022231300115e-11,2.1049607475067195e-17,1.849648635433842e-16,-429199756.54935116,98974725.62669306,-1257.0825584110194,123.89834918911338
7.329960265432355e-12,4.197338904229044e-11,2.0992009006891197e-17,1.8497812678451873e-16,-431367227.0516268,99187959.94966821,-1253.642777891547,123.106268428557
7.366324078083168e-12,4.229427113837945e-11,2.0934695685052838e-17,1.8499128638960256e-16,-433538873.943133,99400822.1020381,-1250.2200263113589,122.32037681294382
7.402420501499801e-12,4.26136832875966e-11,2.0878191305439384e-17,1.85004223188214e-16,-435694552.3495741,99611348.82610685,-1246.8455847608425,121.54779119986885
7.438419826541264e-12,4.293311763623272e-11,2.0822218925608387e-17,1.8501700191460604e-16,-437844432.0410505,99820549.80087453,-1243.5029142373344,120.78464565972857
7.474322964053407e-12,4.3252573914019324e-11,2.0766769672690802e-17,1.8502962563020566e-16,-439988567.4132761,100028441.16677587,-1240.1914848531,120.03075736411493
7.51013080974518e-12,4.357205185590343e-11,2.0711834884405833e-17,1.8504209731557686e-16,-442127011.95798826,100235038.75277172,-1236.910779296722,119.28594831374413
7.54584424454659e-12,4.3891551201910464e-11,2.0657406102601375e-17,1.850544198731179e-16,-444259818.2843278,100440358.08454694,-1233.6602924473598,118.55004517738116
7.581630364801244e-12,4.421256483268743e-11,2.0603224208515707e-17,1.8506665268897112e-16,-446396965.38593686,100645364.98535308,-1230.4245497325646,117.81950141463052
7.61715713205994e-12,4.4532106323748935e-11,2.054978512044646e-17,1.8507868473379643e-16,-448518623.92662615,100848167.41447905,-1227.2331673930669,117.10094769766395
7.652592049849923e-12,4.485166846703748e-11,2.04968277917461e-17,1.8509057592674463e-16,-450634797.21704376,101049736.49260655,-1224.0705557230806,116.39080565479831
7.687935943290391e-12,4.51712510216286e-11,2.0444344521702875e-17,1.8510232888211583e-16,-452745534.5333083,101250086.60774536,-1220.9362548360991,115.68891916004156
7.723189624356724e-12,4.549085375105406e-11,2.0392327784840084e-17,1.8511394614801177e-16,-454850884.3665896,101449231.88177323,-1217.829815310652,114.99513604074673
7.75851800254007e-12,4.581197003353197e-11,2.0340530369104386e-17,1.8512548356342812e-16,-456960695.111699,101648108.42300604,-1214.7364736429167,114.30612159207672
7.793593231374432e-12,4.6131612512085306e-11,2.028942689298814e-17,1.8513683623484526e-16,-459055387.77768695,101844879.8791188,-1211.6845740492531,113.62814005505373
7.828580611425232e-12,4.645127448066363e-11,2.023876834191881e-17,1.8514806049557309e-16,-461144834.1143198,102040487.39093699,-1208.6592453793942,112.9578272043802
7.863480904932107e-12,4.6770955719553325e-11,2.0188547842340966e-17,1.8515915864903013e-16,-463229079.6425496,102234944.07976146,-1205.6600771446044,112.29504547992087
7.898294862398177e-12,4.7090656012968815e-11,2.013875867191604e-17,1.8517013294225138e-16,-465308169.1824223,102428262.83230744,-1202.6866678868275,111.63966068874431
7.933023222847372e-12,4.7410375148956744e-11,2.008939425522036e-17,1.8518098556763249e-16,-467382146.8684497,102620456.30642788,-1199.7386249217618,110.99154190098132
7.967828401457023e-12,4.773160706445303e-11,2.0040220411547223e-17,1.8519176854198533e-16,-469460712.13501745,102812427.24379534,-1196.8019629776018,110.34758267262626
8.002387348701027e-12,4.8051363350239215e-11,1.9991688253880752e-17,1.85202383654684e-16,-471524572.4644299,103002402.13196199,-1193.9036225217594,109.71364814226695
8.036862852865059e-12,4.837113786388566e-11,1.9943561935882137e-17,1.8521288337478342e-16,-473583449.573105,103191288.45231524,-1191.0295188108817,109.08660485793474
8.071255609439018e-12,4.8690930407883195e-11,1.9895835430276257e-17,1.8522326969207885e-16,-475637384.99570334,103379098.0001012,-1188.1792918960978,108.46633398904645
8.105566303616947e-12,4.90107407881175e-11,1.9848502837303848e-17,1.852335445495316e-16,-477686419.65200853,103565842.36782263,-1185.3525894437869,107.8527195019702
8.139795610514028e-12,4.933056881378973e-11,1.9801558381231904e-17,1.8524370984466126e-16,-479730593.8599024,103751532.94999628,-1182.5490665271718,107.24564807682233
8.174103579752203e-12,4.965190894309156e-11,1.9754779716755652e-17,1.852538141789805e-16,-481779465.78280586,103937041.35889846,-1179.755444684649,106.64221723127368
8.208171725550024e-12,4.997177178040842e-11,1.9708596435241403e-17,1.8526376537625994e-16,-483814015.4498514,104120652.98965444,-1176.9973791126185,106.04793172974696
8.242160454020836e-12,5.029165170905586e-11,1.9662784649335078e-17,1.8527361245249454e-16,-485843822.3141289,104303243.92615034,-1174.2614992582921,105.45986433702075
8.276070401977596e-12,5.061154855075916e-11,1.9617339047294025e-17,1.8528335713621663e-16,-487868924.406107,104484824.81494801,-1171.5474879044,104.8779118251343
8.309902197155964e-12,5.093146213019417e-11,1.9572254425603816e-17,1.8529300111677993e-16,-489889359.21416026,104665406.12640843,-1168.8550342970614,104.30197330590437
8.34381400755133e-12,5.1252887314214414e-11,1.952731750083445e-17,1.8530259041798683e-16,-491914572.53097165,104845835.06753035,-1166.1714011498345,103.72930023783046
8.377490986949766e-12,5.1572833930832014e-11,1.9482941276130196e-17,1.8531203745756673e-16,-493925761.740645,105024443.39844367,-1163.521253010496,103.16512303410929
8.411091646924458e-12,5.189279677548085e-11,1.9438911019881194e-17,1.8532138864529974e-16,-495932393.15433353,105202082.59133348,-1160.891766107306,102.60667010268621
8.444616580659569e-12,5.221277568400294e-11,1.9395221934305872e-17,1.8533064552450802e-16,-497934502.1969941,105378762.4497115,-1158.282653916747,102.0538492763714
8.47806637313768e-12,5.253277049487557e-11,1.935186931645966e-17,1.853398096045791e-16,-499932123.8037868,105554492.61971365,-1155.693635578972,101.50657041452746
8.511441601301559e-12,5.285278104915356e-11,1.930884855580889e-17,1.8534888236190992e-16,-501925292.42973346,105729282.5935499,-1153.1244357529085,100.9647453467282
8.544898274638976e-12,5.3174302676017e-11,1.9265956391292388e-17,1.8535790700813906e-16,-503923324.961445,105903951.96807295,-1150.5629156879838,100.42579347392054
