# DUREE_SEC:1728000.0|PAS:8.0681|INTERVALLE:1728.00
Terre_X,Terre_Y,Terre_VX,Terre_VY,Fusee_X,Fusee_Y,Fusee_VX,Fusee_VY
1.2802535439583856e-12,2.74513213745014e-12,5.4703769929280893e-17,1.6677037945962234e-16,-70078741.64519502,51517734.892309114,-3266.909140176645,1370.4729386713607
1.3741179666645513e-12,3.0351656301647964e-12,5.354294334823693e-17,1.676099598677616e-16,-75684324.96920714,53850418.21196267,-3197.5845767567007,1320.3331966972867
1.465658699961141e-12,3.325194198780095e-12,5.251356216715401e-17,1.6833187543196295e-16,-81151137.56167966,56091984.04764596,-3136.1099326224303,1277.2203992031855
1.5555150006331578e-12,3.616387980549455e-12,5.158865704191621e-17,1.6896292301416487e-16,-86517355.83781254,58263963.35376879,-3080.8745985432283,1239.534237594089
1.6438524174759965e-12,3.908605317161275e-12,5.0751707273327037e-17,1.695199585605788e-16,-91792866.37166685,60374815.964699835,-3030.8919583630855,1206.2680747622592
1.7308111016884778e-12,4.201729999960359e-12,4.9989640647072017e-17,1.7001583537231122e-16,-96986038.99283606,62431481.86132756,-2985.381339443135,1176.6543115655977
1.8169086408190596e-12,4.497040703209849e-12,4.92888358615176e-17,1.7046250814386443e-16,-102127784.02971442,64449010.167841166,-2943.529277649823,1149.9790136484373
1.901448043294752e-12,4.791708769537915e-12,4.8647240488056036e-17,1.7086372923541158e-16,-107176477.14556259,66413505.20011817,-2905.2132019467,1126.0180900612488
1.984922715344754e-12,5.087036854948264e-12,4.805442653534718e-17,1.7122799201637175e-16,-112161584.56038865,68338583.89280109,-2869.810352690927,1104.264316782307
2.067411686187935e-12,5.382965709912472e-12,4.750455024547039e-17,1.715604071283754e-16,-117087825.89914325,70227784.62772754,-2836.9717406594846,1084.4124862934436
2.1489847349617703e-12,5.6794440811160836e-12,4.699270520997523e-17,1.7186516507846728e-16,-121959368.37191701,72084168.25283681,-2806.4043551397112,1066.2123415139586
2.229703842053533e-12,5.976427304448961e-12,4.6514737157679764e-17,1.7214573673144598e-16,-126779913.447437,73910402.10878603,-2777.860103056624,1049.4566023980717
2.309996025327331e-12,6.275267183335672e-12,4.606507613828528e-17,1.72406188852845e-16,-131574962.63254835,75717168.04624459,-2751.0063469783836,1033.902401708116
2.3891642397570365e-12,6.573149105816783e-12,4.564484888181677e-17,1.726465522829467e-16,-136302888.39829028,77489731.5890615,-2725.910375222081,1019.5478976624534
2.467628527091559e-12,6.871431293677063e-12,4.524926416363834e-17,1.7287016078114285e-16,-140988775.6379079,79238391.28343421,-2702.2860558524662,1006.1939981501829
2.5454294135385726e-12,7.1700863889152476e-12,4.4876033132056744e-17,1.7307878839383038e-16,-145635044.5765239,80964780.94919838,-2679.996698646415,993.7347571204767
2.6226037285303445e-12,7.46908987615501e-12,4.452315415521694e-17,1.7327396173178396e-16,-150243894.66783202,82670364.64462824,-2658.9227661495456,982.0790053778946
2.699185060596043e-12,7.768419693253581e-12,4.418886799942684e-17,1.734570021891429e-16,-154817331.81879547,84356459.92088988,-2638.959196925757,971.1478292644082
2.775558097991843e-12,8.069456766642624e-12,4.387017659562364e-17,1.7362983959131663e-16,-159378329.6120732,86032009.40266913,-2619.92694629063,960.8259796065855
2.851040705577247e-12,8.36938260951039e-12,4.356866196396622e-17,1.7379187559242428e-16,-163886150.9370734,87682510.01999469,-2601.920492488052,951.1491896204515
2.926015349828259e-12,8.66958025344115e-12,4.3281577258086495e-17,1.7394482224439976e-16,-168363636.6917441,89316778.67783804,-2584.775793852919,942.0152155644821
3.000505981786761e-12,8.970034691827908e-12,4.3007826826328223e-17,1.740894591823774e-16,-172812217.2323062,90935711.57076946,-2568.427418068316,933.3774976284598
3.074534760558413e-12,9.270732185610077e-12,4.2746427967974125e-17,1.7422647731930894e-16,-177233215.90054908,92540129.19548765,-2552.816678247408,925.1947744909228
3.14846509669609e-12,9.573066848811712e-12,4.249535409974199e-17,1.7435708326701978e-16,-181648335.57469103,94138186.613659,-2537.8225468365836,917.3949872936273
3.221628435770059e-12,9.874214612183364e-12,4.22561396098727e-17,1.7448061281089643e-16,-186017650.18418837,95715714.13849393,-2523.5366575015896,910.0178029333013
3.2943874362455558e-12,1.0175570444715748e-11,4.2026868224107084e-17,1.7459818062321875e-16,-190362817.692585,97280815.77304897,-2509.8445703436623,902.9966531814074
3.3667586904878516e-12,1.0477124440875117e-11,4.180688415109907e-17,1.7471022820482687e-16,-194684828.9959347,98834083.07580039,-2496.7071215036226,896.305171607761
3.4387577104397008e-12,1.0778867418983326e-11,4.159559047164516e-17,1.7481715350045876e-16,-198984610.46745908,100376064.37656759,-2484.088662966637,889.9195929526251
3.5103990234040038e-12,1.1080790850723219e-11,4.139244250728579e-17,1.749193162128407e-16,-203263029.67768708,101907268.98645057,-2471.9566665350926,883.8184357691819
3.5820286345216274e-12,1.1384298855602332e-11,4.1196045747444574e-17,1.750174890759989e-16,-207540750.05363142,103435254.43964355,-2460.2278520373775,877.9555523813744
3.652993074074743e-12,1.1686560675360827e-11,4.100776878631769e-17,1.7511105616743452e-16,-211778746.3837432,104946250.51705466,-2448.9839519188836,872.3677256808257
3.723638341575001e-12,1.1988980668139499e-11,4.082626132647678e-17,1.752007539200436e-16,-215997681.75885907,106447800.50170144,-2438.144326417181,867.0109758950116
3.793975787299989e-12,1.2291552368980898e-11,4.065113738550355e-17,1.7528682854588137e-16,-220198234.01755586,107940290.48084314,-2427.6859246622616,861.870599239979
3.864016121459649e-12,1.2594269719608962e-11,4.048204099369533e-17,1.7536950531205798e-16,-224381042.7735709,109424082.25472412,-2417.5874881434784,856.9331427639175
3.933769463427528e-12,1.2897127034218232e-11,4.031864325797772e-17,1.754489907521336e-16,-228546712.35589224,110899515.37964727,-2407.8293753664216,852.1862722826047
4.003569403257798e-12,1.3201535126994068e-11,4.015991364713117e-17,1.7552582523543248e-16,-232715164.762556,112373747.58364806,-2398.3500430066624,847.5977169400066
4.0727757402853525e-12,1.3504657246191137e-11,4.0007045445273916e-17,1.755994693034173e-16,-236848167.20984095,113833366.57858777,-2389.2207539917486,843.1996931999586
4.141722361423894e-12,1.3807904194162114e-11,3.985902602518083e-17,1.75670448161069e-16,-240965659.42423433,115285530.79914907,-2380.3810342237903,838.9608358210016
4.210417425596882e-12,1.4111271499261689e-11,3.971561174167264e-17,1.7573891049021867e-16,-245068128.6566449,116730507.29199193,-2371.816333212679,834.8722655241863
4.27886868570619e-12,1.4414754936799291e-11,3.95765756646688e-17,1.7580499385540585e-16,-249156037.910373,118168548.35563567,-2363.513098694009,830.9257669552122
4.3474017332700355e-12,1.4719769438872165e-11,3.9441085367408166e-17,1.7586911892209912e-16,-253248831.51088604,119606565.79641706,-2355.421618141607,827.0962179722864
4.4153860994063e-12,1.502347386304993e-11,3.931020279871736e-17,1.759308079380697e-16,-257308857.85654384,121031409.53791024,-2347.605311139392,823.4121499385225
4.483147778896731e-12,1.5327283036400796e-11,3.918310337850559e-17,1.759904742626266e-16,-261355585.3557129,122449997.65878657,-2340.014933764344,819.8488770359966
4.550693152601771e-12,1.5631193555988162e-11,3.905961404711136e-17,1.7604822022841433e-16,-265389395.07337746,123862533.38241719,-2332.640150893482,816.4002879591413
4.6180283120469495e-12,1.5935202189470596e-11,3.8939572559670715e-17,1.7610414121744241e-16,-269410650.79544365,125269209.74423538,-2325.4712732635235,813.060686494375
4.6851590773468415e-12,1.6239305863618122e-11,3.882282663320943e-17,1.76158326249631e-16,-273419700.0991529,126670210.27753665,-2318.499206535252,809.8247563720649
4.752403321504654e-12,1.654492334125586e-11,3.870870954971588e-17,1.7621110023427885e-16,-277435526.3602576,128072218.01758498,-2311.6841343090173,806.673094008891
4.819140862477163e-12,1.6849208872857794e-11,3.859814775415407e-17,1.7626205037300403e-16,-281421092.3071362,129462358.02370599,-2305.081383878063,803.630351724224
4.885690023498702e-12,1.7153581067041166e-11,3.849047649827764e-17,1.7631149880758623e-16,-285395408.2033431,130847322.54046394,-2298.651256477122,800.6772912109752
4.952055691176977e-12,1.7458037390634333e-11,3.838557633987722e-17,1.7635951388600241e-16,-289358765.8770893,132227262.84886998,-2292.386619017448,797.8098307279569
5.018242551789408e-12,1.7762575424814303e-11,3.828333458188922e-17,1.7640615977352108e-16,-293311445.1928632,133602323.40103358,-2286.280741230402,795.0241383253439
5.0842551025074235e-12,1.8067192858165296e-11,3.8183644791175066e-17,1.764514967723511e-16,-297253714.7217432,134972642.23470166,-2280.327266928952,792.3166127552062
5.150404944877493e-12,1.8373311464745503e-11,3.808595757631327e-17,1.764957847618248e-16,-301204183.30808306,136344722.55430257,-2274.493386457408,789.671734023839
5.216080896842914e-12,1.867808150621093e-11,3.799108610882655e-17,1.7653866538305054e-16,-305126351.15945745,137705927.63137767,-2268.8276624191003,787.1109033242369
5.2815950147970115e-12,1.8982924585979208e-11,3.7898480266021504e-17,1.7658039784972938e-16,-309038854.2836761,139062770.86100337,-2263.2972414867813,784.6186404141779
5.346951136125496e-12,1.9287838763073958e-11,3.780805464656381e-17,1.766210296565902e-16,-312941921.84941345,140415368.15829673,-2257.8970234927715,782.1921089084475
5.412152954604041e-12,1.959282217621073e-11,3.7719728249317545e-17,1.7666060565355064e-16,-316835774.44895184,141763830.6791567,-2252.622171049225,779.82863036996
5.477507656293589e-12,1.9899298666328957e-11,3.7633025527844124e-17,1.7669934611372614e-16,-320738757.23385257,143114538.19386885,-2247.444284522833,777.5150500882768
5.542410731669515e-12,2.0204415568000452e-11,3.7548679704856886e-17,1.7673693090940225e-16,-324614768.8953029,144455028.7794363,-2242.4071519740355,775.2704860905045
5.6071698101531906e-12,2.0509596549914513e-11,3.7466213429513103e-17,1.7677358051523827e-16,-328482181.06234753,145791692.4929177,-2237.482266010505,773.0817716299664
5.6717880794414176e-12,2.0814840028716305e-11,3.7385560665206207e-17,1.768093308886164e-16,-332341184.1042398,147124623.89226383,-2232.665682926095,770.9467593318143
5.7362686159806364e-12,2.1120144481507964e-11,3.7306658546780575e-17,1.768442161243106e-16,-336191961.74636173,148453913.92493507,-2227.9536484137157,768.8634130561502
5.800614390274241e-12,2.1425508442738344e-11,3.722944718786691e-17,1.768782685752515e-16,-340034691.38717616,149779650.11364463,-2223.3425860593925,766.8298006859533
5.8651280315229154e-12,2.1732357841398027e-11,3.71535200839987e-17,1.7691167250320952e-16,-343887446.04254776,151108087.53026024,-2218.808219416382,764.8349181083111
5.929212196703673e-12,2.2037836899891996e-11,3.7079528875937614e-17,1.769441464792666e-16,-347714552.38714254,152426950.11038858,-2214.3894644709717,762.8955722581762
5.99316993621812e-12,2.234337138005127e-11,3.700706468159803e-17,1.7697587547697165e-16,-351534108.59094566,153742502.90866458,-2210.0619027850175,761.0007165152307
6.057003843402029e-12,2.264896001860482e-11,3.693607787848672e-17,1.7700688590829386e-16,-355346269.5279684,155054821.3676345,-2205.822570903213,759.1487735566656
6.120716427835479e-12,2.2954601596782616e-11,3.686652104817476e-17,1.7703720292270197e-16,-359151185.0703345,156363978.27224582,-2201.668636996984,757.3382414562116
6.1843101190401984e-12,2.3260294938201894e-11,3.679834885240794e-17,1.7706685048277031e-16,-362949000.30908054,157670043.87607658,-2197.597393465791,755.5676891689222
6.248083622211789e-12,2.356746773411793e-11,3.6731208706137866e-17,1.7709598546958581e-16,-366757553.9184879,158979168.00854412,-2193.5877839305413,753.8277477562973
6.311445983863643e-12,2.387326146152807e-11,3.6665683494591775e-17,1.771243587369749e-16,-370541554.1563369,160279238.56099585,-2189.6746182970087,752.1332962278176
6.3746963046233214e-12,2.4179103653179086e-11,3.660141808522215e-17,1.7715212808878654e-16,-374318863.3121051,161576414.82898632,-2185.8366880494555,750.4749105376252
6.437836726515564e-12,2.4484993283646254e-11,3.6538374387507446e-17,1.7717931338995516e-16,-378089609.30750984,162870758.0508766,-2182.0717184219347,748.8514043518237
6.500869327170004e-12,2.4790929361034826e-11,3.6476515884816506e-17,1.772059336238971e-16,-381853916.2185931,164162327.46261963,-2178.3775286412374,747.2616439808081
6.564089927639761e-12,2.509834085120129e-11,3.6415526514899794e-17,1.7723212752321054e-16,-385629450.4786479,165457196.77445084,-2174.735243469811,745.6973443138021
6.626912393445854e-12,2.54043671796341e-11,3.6355939882293033e-17,1.7725766885387387e-16,-389381208.13658714,166743376.3938312,-2171.1767297705346,744.1720160465775
6.689632919056473e-12,2.57104371619578e-11,3.629743739275255e-17,1.7728269732880688e-16,-393126877.9260534,168026949.00284937,-2167.682961095178,742.6773155235744
6.752253349393236e-12,2.6016549926525627e-11,3.6239988057833455e-17,1.7730722886117165e-16,-396866570.0257653,169307966.65624788,-2164.2520868138095,741.2122924107482
6.814775476927625e-12,2.63227046285856e-11,3.6183562099356734e-17,1.7733127869774436e-16,-400600391.48211855,170586479.80261445,-2160.882328573581,739.7760361706308
6.877201043718396e-12,2.6628900449160518e-11,3.6128130889560416e-17,1.7735486145392345e-16,-404328446.33086354,171862537.35126987,-2157.5719767245473,738.3676739716143
6.9398227882135125e-12,2.6936567697447032e-11,3.607341461863421e-17,1.7737809818701411e-16,-408068216.9121115,173142132.78817323,-2154.3043210248334,736.9799762714442
7.002059835820763e-12,2.724284357902402e-11,3.601989568181222e-17,1.7740078624150837e-16,-411785013.3952165,174413409.093784,-2151.1081701178264,735.6250456570453
7.064205272674323e-12,2.7549158263046113e-11,3.5967291849606866e-17,1.774230476506155e-16,-415496338.88411146,175682368.11737308,-2147.9666692585156,734.2955943051562
7.1262606574407186e-12,2.7855511023651838e-11,3.5915578569581885e-17,1.7744489481022609e-16,-419202286.4623601,176949053.2073856,-2144.8783521754253,732.9908819332068
7.188227507177924e-12,2.8161901155958864e-11,3.586473218917049e-17,1.7746633962997365e-16,-422902946.7286667,178213506.4593965,-2141.8418063372565,731.7101972978948
7.2501072988526825e-12,2.846832797524528e-11,3.5814729913908024e-17,1.7748739355717703e-16,-426598407.8874828,179475768.7650011,-2138.8556704585817,730.4528567652962
7.312190029831425e-12,2.8776222969055484e-11,3.576532185053804e-17,1.775081633320843e-16,-430305988.58153385,180741763.23922652,-2135.905020914123,729.212485807839
7.373899592773047e-12,2.9082721348735047e-11,3.571694633376733e-17,1.77528466376773e-16,-433991283.68040663,181999751.9581542,-2133.016035052577,727.9999879790254
7.435526308446504e-12,2.9389254471694145e-11,3.566935121005173e-17,1.7754841036250147e-16,-437671631.1404252,183255665.80842566,-2130.1736542642802,726.8089331513214
7.497071507122844e-12,2.9695821726512534e-11,3.5622516747513874e-17,1.7756800509816258e-16,-441347110.4053773,184509541.30406073,-2127.376700161523,725.6387355376473
7.558536485597211e-12,3.000242251839078e-11,3.557642389561756e-17,1.775872600307515e-16,-445017798.9198672,185761413.9664814,-2124.62403504628,724.4888309634256
7.620209175521095e-12,3.031048921300699e-11,3.553084391722908e-17,1.776062719307316e-16,-448700891.9621225,187017154.46857312,-2121.9019987369225,723.3534402966122
7.681517115433182e-12,3.0617155508146336e-11,3.548618296860812e-17,1.7762487274923846e-16,-452362202.13367295,188265115.27624133,-2119.2348468852765,722.2425994153753
7.742748541482225e-12,3.0923853647180304e-11,3.544221019794985e-17,1.7764316013616773e-16,-456018942.8973213,189511174.36652002,-2116.608793021568,721.1504766679577
7.803904627442198e-12,3.12305830960302e-11,3.539890899998296e-17,1.776611422482112e-16,-459671184.35085064,190755363.63459045,-2114.022845478988,720.0765849367202
7.864986518892458e-12,3.153734333445103e-11,3.5356263316484433e-17,1.7767882695532278e-16,-463318994.90826124,191997714.14948615,-2111.4760452604564,719.0204542280193
7.925995334142488e-12,3.184413385554741e-11,3.531425761345244e-17,1.7769622185338136e-16,-466962441.3549922,193238256.1829966,-2108.967464675382,717.9816309159478
7.987216749373599e-12,3.215238797424103e-11,3.527268493539971e-17,1.7771341358890914e-16,-470618584.27259475,194482803.71918774,-2106.4847443420763,716.9549404702417
8.048082333538502e-12,3.245923772694524e-11,3.5231917399796116e-17,1.777302493488973e-16,-474253476.9589232,195719808.4410801,-2104.0501071158287,715.9495088837415
8.108878046304429e-12,3.2766116315042574e-11,3.519174611179952e-17,1.7774681659125964e-16,-477884196.92530257,196955091.11329684,-2101.6510777966714,714.9601131698674
8.169604905297445e-12,3.307302328065842e-11,3.5152157430081614e-17,1.7776312192833433e-16,-481510804.9443652,198188679.08010894,-2099.286841724477,713.9863584397742
8.230263904961123e-12,3.337995817714358e-11,3.5113138139292355e-17,1.7777917175246003e-16,-485133360.40428036,199420599.01540664,-2096.9566096785375,713.0278629429878
8.290856017277345e-12,3.3686920568702356e-11,3.5074675433210786e-17,1.7779497224517495e-16,-488751921.3518053,200650876.9449047,-2094.6596168713522,712.084257518045
8.351664871739824e-12,3.399534462311716e-11,3.503658096763577e-17,1.7781060152078638e-16,-492383426.1403042,201885275.91982454,-2092.384615387217,711.1508771785287
8.412125737267786e-12,3.4302360862679035e-11,3.499919702830704e-17,1.7782591999850693e-16,-495994149.02963406,203112338.0465786,-2090.152046530505,710.2360576890738
8.472522507612966e-12,3.460940334968693e-11,3.4962333499408557e-17,1.7784100653559093e-16,-499601044.1546474,204337832.6758559,-2087.9505565846857,709.335089694423
8.532856071479255e-12,3.491647168838315e-11,3.492597905979527e-17,1.7785586655270195e-16,-503204164.5887419,205561783.44230717,-2085.7794694509785,708.4476494725549
8.593127298315754e-12,3.522356549222024e-11,3.4890122724367616e-17,1.7787050529931407e-16,-506803562.25541794,206784213.4305387,-2083.63812909924,707.5734235248763
8.653618249796024e-12,3.553211957688564e-11,3.485458968408835e-17,1.7788499475597683e-16,-510416081.8778198,208010846.9988946,-2081.516095933762,706.7081131729768
8.71376705522414e-12,3.583926330142177e-11,3.481970008889653e-17,1.778992050830522e-16,-514008168.53798634,209230295.72298697,-2079.432489308906,705.8594724400369
8.773856025795321e-12,3.614643138221346e-11,3.478527748907805e-17,1.7791320894924524e-16,-517596681.8604968,210448289.8914944,-2077.3767716477464,705.0231615509812
8.833885959344395e-12,3.645362346680761e-11,3.4751312124282864e-17,1.7792701098341667e-16,-521181669.49204725,211664850.55292043,-2075.3483600621807,704.1989040702688
8.893857637095966e-12,3.676083921062121e-11,3.4717794512430315e-17,1.7794061567417757e-16,-524763178.0873702,212879998.28575966,-2073.346688282347,703.386431938026
8.953771824136053e-12,3.706807827670402e-11,3.468471543965988e-17,1.7795402737523396e-16,-528341253.33740354,214093753.2126825,-2071.3712060564935,702.5854851509447
9.013908845522026e-12,3.737677619298707e-11,3.465191437765544e-17,1.7796731166327587e-16,-531932636.2545738,215311797.156833,-2069.4123266335864,701.7921474690754
9.073710024084876e-12,3.768406102734504e-11,3.4619687713378096e-17,1.7798034907818124e-16,-535503962.63834745,216522818.80236423,-2067.487750242941,701.0135530509345
9.13345591815737e-12,3.79913682152176e-11,3.458787342287443e-17,1.77993205823222e-16,-539071987.4323568,217732505.49600357,-2065.587800814062,700.2457482370955
9.193147232593556e-12,3.829869744801572e-11,3.455646327418647e-17,1.7800588576068088e-16,-542636752.7304871,218940875.66669148,-2063.711986734417,699.4885023720564
9.252784658229034e-12,3.860604842372181e-11,3.452544925944573e-17,1.7801839264124932e-16,-546198299.7894379,220147947.3509138,-2061.859829774103,698.7415914645019
9.312368872261067e-12,3.8913420846700835e-11,3.449482358714707e-17,1.7803073010808417e-16,-549756669.0514323,221353738.2039975,-2060.030864624425,698.0047979451336
9.372178601650028e-12,3.922225089533809e-11,3.446443822550638e-17,1.780429581933506e-16,-553328506.0905408,222563891.20395288,-2058.2162508272463,697.274536693029
9.431658130337488e-12,3.952966544747054e-11,3.4434568420059145e-17,1.7805496660014703e-16,-556880623.5437557,223767166.10399133,-2056.432426045941,696.5573946391444
9.491086403747128e-12,3.9837100595191336e-11,3.440506477506009e-17,1.78066815930814e-16,-560429680.0317785,224969211.0354946,-2054.6704683665967,695.8497526117008
9.550464048015288e-12,4.014455606666249e-11,3.4375920294268985e-17,1.7807850943507913e-16,-563975712.9474738,226170042.2326256,-2052.9299599737556,695.1514165369828
9.60979167735692e-12,4.045203159557904e-11,3.434712816367747e-17,1.7809005027293973e-16,-567518758.9717577,227369675.59911838,-2051.2104939348283,694.4621976999489
9.669346780332272e-12,4.0760963861127436e-11,3.4318549619613606e-17,1.781014944014678e-16,-571075389.7214458,228573724.2051407,-2049.5037832833327,693.7787543442505
9.728575949552432e-12,4.1068478818115877e-11,3.429044401684134e-17,1.7811273836487327e-16,-574612555.7072738,229771002.9271737,-2047.8253166857744,693.1072648496781
9.78775688069295e-12,4.137601306417733e-11,3.426267132763258e-17,1.7812383864741749e-16,-578146840.9149848,230967129.70577237,-2046.1667316862251,692.4443559761331
9.846890143228381e-12,4.1683566353690897e-11,3.4235225409864423e-17,1.7813479807971684e-16,-581678279.3536001,232162119.20941216,-2044.5276614771121,691.7898586792113
9.905976296162514e-12,4.199113844585753e-11,3.4208100275852637e-17,1.7814561941701342e-16,-585206904.4068269,233355985.81860986,-2042.9077484739275,691.1436084158681
9.965015888290737e-12,4.2298729104572065e-11,3.418129008743324e-17,1.7815630534169968e-16,-588732748.8487242,234548743.63356316,-2041.3066440215227,690.5054449936079
1.0024285022146005e-11,4.260777556618511e-11,3.415466603224779e-17,1.78166907471691e-16,-592272301.5225599,235745972.45060435,-2039.7166554458502,689.8722857905209
1.008323288812102e-11,4.291540275193184e-11,3.412847020147495e-17,1.781773297361501e-16,-595792668.0785882,236936548.8712017,-2038.1522404320956,689.249868157032
1.0142135783333117e-11,4.3223047821827166e-11,3.410257262753297e-17,1.7818762423326549e-16,-599310348.9806557,238126057.25044486,-2036.605637316275,688.6350807893037
1.0200994218163393e-11,4.353071055736439e-11,3.407696802542698e-17,1.781977933770281e-16,-602825374.7087203,239314510.63755202,-2035.076530478503,688.0277795237876
1.0259808693978698e-11,4.3838390744151313e-11,3.405165123775046e-17,1.7820783951978162e-16,-606337775.2044092,240501921.83602715,-2033.5646119184598,687.4278238785516
1.0318854232964282e-11,4.4147526050397644e-11,3.4026500905479596e-17,1.7821781105491767e-16,-609863974.7926282,241693844.85157138,-2032.0626340752472,686.832323800225
1.0377582060141505e-11,4.445524059156597e-11,3.4001746052528207e-17,1.7822761746746274e-16,-613371200.6316531,242879204.40638804,-2030.5842742569905,686.2466848430363
1.0436267382658377e-11,4.4762971963525005e-11,3.397726424687232e-17,1.782373075956255e-16,-616875888.0923609,244063558.82638276,-2029.122220823222,685.6679903891534
1.049491066789123e-11,4.507071996734306e-11,3.395305080438135e-17,1.7824688356397083e-16,-620378065.0864671,245246919.99175635,-2027.6761940376607,685.0961135595751
1.0553512375223895e-11,4.537848440771116e-11,3.392910115037508e-17,1.7825634744459613e-16,-623877759.0483719,246429299.56636295,-2026.2459207004053,684.5309306086243
1.0612072956233803e-11,4.568626509285375e-11,3.39054108163853e-17,1.7826570125876343e-16,-627374996.9462839,247610709.0030356,-2024.8311339545346,683.9723208265634
1.0670866217534083e-11,4.599550017437216e-11,3.388186651765792e-17,1.782749899320642e-16,-630886130.5111368,248796673.4393273,-2023.4250684345336,683.4176012570435
1.072934568325174e-11,4.630331286117875e-11,3.3858682989229094e-17,1.7828412898986542e-16,-634378524.2037929,249976171.736627,-2022.0405481167659,682.8718167251479
1.0787785334310074e-11,4.6611141236942126e-11,3.38357459627548e-17,1.7829316376405213e-16,-637868540.1649963,251154733.08942765,-2020.6707488957202,682.3322600107197
1.0846185592782891e-11,4.69189851231976e-11,3.381305136491046e-17,1.7830209608746004e-16,-641356203.6009922,252332368.1556384,-2019.3154275124562,681.7988216568009
1.0904546873790556e-11,4.722684434460733e-11,3.379059521402329e-17,1.7831092774938466e-16,-644841539.3027694,253509087.40643838,-2017.9743461814742,681.2713948066609
1.0962869585656078e-11,4.7534718728886106e-11,3.37683736174609e-17,1.7831966049688346e-16,-648324571.6553776,254684901.1306994,-2016.6472724347673,680.7498751260466
1.102142639877002e-11,4.784404687707331e-11,3.3746280543916843e-17,1.783283361634617e-16,-651821584.5345428,255865307.6255319,-2015.327874082712,680.2317643179983
1.1079672995295606e-11,4.8151951150987996e-11,3.372451777401158e-17,1.783368757179482e-16,-655300071.2790488,257039336.3407337,-2014.0282014639695,679.7217821240654
1.1137882210159992e-11,4.8459870087766864e-11,3.370297837317109e-17,1.7834532136559426e-16,-658776325.59075,258212489.38968882,-2012.7418684457743,679.21740804664
1.1196054425941204e-11,4.876780352665082e-11,3.368165878092561e-17,1.7835367469644145e-16,-662250370.317205,259384776.3729271,-2011.4686623968735,678.7185471284431
1.1254190019136833e-11,4.907575130959459e-11,3.366055551405953e-17,1.7836193726414247e-16,-665722227.9428465,260556206.72891244,-2010.2083752996305,678.2251065853367
1.1312560768021552e-11,4.9385152388903795e-11,3.363956804056888e-17,1.7837014857295735e-16,-669208129.0662417,261732257.77714106,-2008.9550033827663,677.7347272229022
1.137062405502079e-11,4.9693128461612026e-11,3.36188882449307e-17,1.7837823372830716e-16,-672675668.5658365,262901998.66839308,-2007.720005987255,677.2518817454187
1.1428651815406905e-11,5.0001118419220086e-11,3.3598414752589075e-17,1.7838623258014022e-16,-676141086.4160967,264070910.35342795,-2006.4973290246132,676.7741903139586
1.1486644402610066e-11,5.030912211394747e-11,3.357814436913273e-17,1.7839414654653093e-16,-679604403.7238694,265239001.65769807,-2005.2867817246015,676.3015682411055
1.1544602164603467e-11,5.061713940043469e-11,3.3558073967463134e-17,1.7840197701406172e-16,-683065641.2701162,266406281.2620689,-2004.0881773368933,675.8339327201622
1.1602525444017933e-11,5.0925170135689915e-11,3.3538200485998785e-17,1.7840972533870322e-16,-686524819.5167477,267572757.70601854,-2002.9013330238413,675.3712027725777
1.1660685008598558e-11,5.1234653668203916e-11,3.351842941695931e-17,1.7841742848848045e-16,-689998108.7135011,268743884.64885515,-2001.7206047808072,674.9111706678798
