# DUREE_SEC:1577880000.0|PAS:1000.0000|INTERVALLE:100000.00
Soleil_1_X,Soleil_1_Y,Soleil_1_VX,Soleil_1_VY,Soleil_2_X,Soleil_2_Y,Soleil_2_VX,Soleil_2_VY,Soleil_3_X,Soleil_3_Y,Soleil_3_VX,Soleil_3_VY
-35962761075.34107,-30580868298.34348,-30392.188711148403,-21696.01989111906,157449212455.97546,-19476238332.509003,6302.302744371057,13867.240901960993,-121486451380.64731,50057106630.85322,24089.885966776546,7828.778989158028
-39019326813.113144,-32715465139.817898,-30739.383716612047,-20985.530472564158,158054196817.3243,-18088662758.146683,5799.3790398087785,13883.5287734828,-119034870004.22427,50804127897.965355,24940.004676802462,7102.001699081322
-42110587055.91455,-34775892255.80097,-31085.041390214054,-20212.588319180762,158609472576.47565,-16699668035.17376,5307.985511497729,13895.749759322964,-116498885520.57428,51475560290.97549,25777.055878715524,6316.838559857767
-45236070094.9961,-36755902626.646645,-31422.736485074347,-19377.255964161886,159116149043.05167,-15309624445.421638,4827.246502496634,13904.618657250765,-113880078948.06918,52065527072.069,26595.489982576913,5472.637306911077
-48394643300.32642,-38649286553.57262,-31745.68984868541,-18480.235447123832,159575247560.4706,-13918834703.375723,4356.278807987428,13910.772882216568,-111180604260.15785,52568121256.94898,27389.41104069721,4569.462564907197
-51584482352.06859,-40449940915.95503,-32046.865035746643,-17522.972839923696,159987700879.12976,-12527541441.412834,3894.194131131605,13914.777460045221,-108403218527.07497,52977482357.36844,28152.670904614293,3608.1953798784134
-54803051386.682274,-42151948286.64772,-32319.0899487079,-16507.749734359135,160354352745.771,-11135934216.154568,3440.1009670948815,13917.129608371104,-105551301359.10251,53287882502.802765,28878.988981612296,2590.620125987971
-58047096517.35123,-43749664248.98525,-32555.202319436827,-15437.75457329439,160675957656.55508,-9744156078.010647,2993.1060078325168,13918.262889963626,-102628861139.21786,53493820326.9964,29562.096311603604,1519.491683330729
-61312654967.099945,-45237810536.40423,-32748.215745756883,-14317.126589642105,160953180730.12866,-8352309747.167821,2552.315150032785,13918.550929371575,-99640525763.04274,53590120283.57252,30195.9005957234,398.57566027049336
-64595081610.9202,-46611570913.909744,-32891.5007157037,-13150.965679202098,161186597664.7129,-6960463439.964246,2116.834178981458,13918.310688047311,-96591516053.80685,53572034353.8745,30774.66653672155,-767.345008845249
-67889094053.687096,-47866686113.894646,-32978.972828882834,-11945.302883027449,161376694750.06506,-5568656389.914112,1685.7691920467469,13917.805296100398,-93487600696.39235,53435342503.80924,31293.203636835424,-1972.5024130729735
-71188836493.82674,-48999543707.597565,-33005.27855444476,-10707.0283082793,161523868911.10535,-4176904107.7256784,1258.2268170402153,13917.246440822933,-90335032417.29297,53176447815.32371,31747.051737403883,-3210.2181325436636
-74487961589.6922,-50007258613.824326,-32965.96766231563,-9443.77616504016,161628427765.13336,-2785203424.5755816,833.3142729824856,13916.796313323714,-87140466175.45554,52792462038.400314,32132.65338933251,-4473.020148283573
-77779728437.42743,-50887740076.923996,-32857.641202909064,-8163.769897431755,161690589678.96262,-1393537362.7362103,410.1393139401251,13916.569115168793,-83910861241.54964,52281277439.66058,32447.501888968327,-5752.799217737057
-81057113689.67258,-51639741414.48576,-32678.064764524283,-6875.633781044883,161710483816.06555,-1879877.456109775,-12.18990921405019,13916.632126991117,-80653370126.40733,51641621291.94224,32690.254673737738,-7040.998345946257
-84312931907.8274,-52262889629.97509,-32426.238728563636,-5588.1804171826025,161688150167.06653,1389799486.1899624,-434.5650388318038,13917.006340721642,-77375218259.25337,50873090143.785446,32860.80376739485,-8328.825923539072
-87539960554.10942,-52757693051.48101,-32102.42021366887,-4310.185853939967,161623539559.78403,2781530977.903042,-857.877725160353,13917.666656522555,-74083579005.68872,49976162073.57838,32960.297938828626,-9607.480802582617
-90731064676.33131,-53125526401.05195,-31708.09502649025,-3050.1652664386916,161516513647.64166,4173340024.7083893,-1283.0198400621211,13918.541644776878,-70785448971.32439,48952186376.343956,32991.11486655177,-10868.376378338226
-93879316362.33684,-53368593999.36874,-31245.901776898198,-1816.1620507941034,161366844877.81924,5565242567.941392,-1710.8836641028165,13919.51287271507,-67487528515.496605,47803351431.42774,32956.78544100042,-12103.35082192101
-96978104439.5988,-53489873038.66195,-30719.5138876866,-615.561840532886,161174216443.15924,6957240311.083279,-2142.362019593628,13920.41379454277,-64196112003.574715,46532632727.57901,32861.87590727967,-13304.851954009926
-100021230619.45604,-53493039894.73319,-30133.48810118324,545.0594557267473,160938222224.73093,8349315834.716015,-2578.348318879748,13921.028203382622,-60916991605.2891,45143724060.0175,32711.836420062413,-14466.087659109417
-103002989248.23447,-53382383206.94828,-29493.089951034843,1660.0476179389032,160658366735.25723,9741427534.680422,-3019.736492462828,13921.088243063465,-57655377487.03701,43640955672.26816,32512.826443497088,-15581.135861002407
-105918228920.10712,-53162707883.12122,-28804.10739097393,2724.739506510506,160334065077.43192,11133504339.326366,-3467.42075561796,13920.271977896184,-54415836157.33915,42029203543.79517,32271.528146591318,-16645.01148440672
-108762395315.43916,-52839234277.555786,-28072.663394951753,3735.490572954313,159964642935.6318,12525440161.58367,-3922.2951652154497,13918.200519189097,-51202247620.20727,40313794115.972404,31994.95856016663,-17653.691092143454
-111531555651.83684,-52417496577.47065,-27305.037053324537,4689.663955081303,159549336624.7385,13917088041.515013,-4385.252910664588,13914.434708516967,-48017780972.91631,38500408535.95591,31690.28996398854,-18604.09866359832
-114222405995.54805,-51903243976.937416,-26507.50076998598,5585.5866817786,159087293225.81183,15308253935.10918,-4857.185274402547,13908.471359832498,-44864887230.2786,36594990041.828445,31364.68604438795,-19494.058041611148
-116832263330.90492,-51302347595.64488,-25686.17892941983,6422.4797628222705,158577570845.2697,16698690105.427462,-5338.98018824772,13899.739065600903,-41745307514.379654,34603657490.217606,31025.15911766697,-20322.218828423203
-119359044708.48611,-50620715392.6488,-24846.931141669567,7200.369408908245,158019139042.0689,18088088072.94005,-5831.520302265995,13887.593576497251,-38660094333.59773,32532627319.708977,30678.451443935002,-21087.962985405542
-121801235998.21431,-49864216605.53735,-23995.261117333604,7919.986433858752,157410879476.23022,19476071083.125645,-6335.6804725673865,13871.31277014559,-35609643478.03102,30388145522.411953,30330.941589900416,-21791.299204004386
-124157852790.45044,-49038616571.27941,-23136.250525109495,8582.660203085272,156751586841.93823,20862186051.33222,-6852.324563652303,13850.091232276845,-32593734051.50282,28176430519.947468,29988.575088761238,-22432.75143536215
-126428395856.16565,-48149522196.7644,-22274.515913321244,9190.212492146653,156039970159.45264,22245894947.727936,-7382.30144957249,13823.034484003543,-29611574303.301815,25903627249.036785,29656.817362893165,-23013.246976150225
-128612803340.06116,-47202337867.307465,-21414.18593990153,9744.855474681472,155274654512.22928,23626565589.179096,-7926.440086325262,13789.152902200722,-26661851172.182888,23575772278.128716,29340.626026226193,-23534.008376882204
-130711401559.70514,-46202231217.490425,-20558.895710383476,10249.096906532373,154454183329.0107,25003461810.40215,-8485.543515722356,13747.355396887937,-23742781769.320236,21198769407.088627,29044.439226105256,-23996.452303420323
-132724855955.2182,-45154107936.216805,-19711.79490060736,10705.65451012021,153577021325.2381,26375732994.15023,-9060.38164876947,13696.44293076529,-20852165370.03477,18778374942.066917,28772.17654937625,-24402.097440885536
-134654123405.95787,-44062594624.53091,-18875.566459385063,11117.380649566965,152641558233.9242,27742402949.984886,-9651.682664862108,13635.10199249235,-17987434827.9813,16320191674.546324,28527.249124246588,-24752.482642059324
-136500406823.19382,-42932028654.07751,-18052.452967640813,11487.19764974904,151646113473.0333,29102358143.91381,-10260.12285260747,13561.89816781561,-15145706649.854479,13829670510.164001,28312.575820247668,-25049.095817564685
-138265112653.6514,-41766453968.140915,-17244.288105921114,11818.043553872281,150588941914.27206,30454335297.500103,-10886.3147099126,13475.26999219216,-12323829260.63593,11312118670.641148,28130.602815833114,-25293.313546064473
-139949811694.58392,-40569621808.71909,-16452.53109685185,12112.827720363157,149468240936.68228,31796908395.719204,-11530.793116634792,13373.52331606312,-9518429242.113766,8772713413.000181,27983.324213486045,-25486.35103642631
-141556203428.52512,-39344995426.689545,-15678.302402922352,12374.39540764709,148282158967.08344,33128475168.693848,-12193.99939457191,13254.826470252316,-6725955538.5738535,6216520257.995952,27872.301797493674,-25629.221877899436
-143086083933.52148,-38095757924.99004,-14922.41934608008,12605.500357765677,147028805727.52393,34447243144.39394,-12876.263079463877,13117.20658474707,-3942721794.0176883,3648514780.5964108,27798.682425543353,-25722.706942512763
-144541317308.83734,-36824822486.75838,-14185.430658322233,12808.784339924612,145706264426.46545,35751215408.407875,-13577.781251249682,12958.547489626526,-1164947117.6431742,1073607078.3508368,27763.211909571335,-25767.33182955115
-145923810472.07596,-35534844344.02516,-13467.649264603662,12986.762628610748,144312606144.08798,37038176253.938866,-14298.595306090756,12776.589711792058,1611204327.9727564,-1503331909.9133592,27766.24457069385,-25763.352340402816
-147235491126.2473,-34228233942.55761,-12769.182839834657,13141.814447220158,142845906671.05713,38305676961.13596,-15038.565111423195,12568.933174153535,4389584455.1749935,-4077443018.578077,27807.747951257265,-25710.747621373706
-148478288659.45322,-32907170851.391068,-12089.961873354863,13276.177490617101,141304266062.01907,39551022010.42943,-15797.34056906704,12333.043302444394,7174022597.418707,-6643851159.03814,27887.302442421336,-25609.2207930615
-149654117720.93228,-31573618049.51578,-11429.765122156978,13391.945736029176,139685831157.09125,40771256110.055016,-16574.33072730798,12066.261344481403,9968286563.825296,-9197638060.539042,28004.095849464404,-25458.20708051057
-150764864211.14557,-30229336296.23536,-10788.242444462905,13491.069851961141,137988821303.15128,41963152503.21581,-17368.670737227076,11765.819800694593,12776042907.978634,-11733816206.980282,28156.913181689404,-25256.889652655733
-151812373426.92383,-28875898355.79781,-10164.935084403785,13575.359613039527,136211557467.6457,43123203114.32328,-18179.187147413522,11428.86394340975,15600815959.262562,-14247304758.525314,28344.122231816742,-25004.22355644927
-152798440112.66818,-27514702901.43962,-9559.293532579613,13646.487820816006,134352494876.25365,44247611194.31399,-19004.362279351673,11052.480452427537,18445945236.398888,-16732908292.874163,28563.65581193072,-24698.96827324354
-153724800182.92914,-26146987969.72112,-8970.693121610717,13705.995314219419,132410259216.94467,45332287228.471054,-19842.298725506225,10633.734198722263,21314540965.968765,-19185299258.749714,28812.99184711634,-24339.729512941667
-154593123898.67764,-24773843873.874386,-8398.447535123092,13755.296727464878,130383686331.69691,46372848970.8825,-20690.685361469525,10169.714145365147,24209437566.964825,-21599005097.007904,29089.132896591997,-23925.01087283001
-155405010297.91193,-23396225515.806557,-7841.820416833366,13795.686717584747,128271865158.76312,47364626559.731224,-21546.76665408621,9657.589180303876,27133145139.132694,-23968401043.924488,29388.587070918944,-23453.2758978886
-156161982699.98117,-22014964061.3608,-7300.035266673495,13828.346438689328,126074183489.55525,48302673736.51839,-22407.31746191971,9094.674422473283,30087799210.410027,-26287709675.157402,29707.3527285926,-22923.020861162575
-156865485121.48077,-20630777963.34708,-6772.283805712714,13854.350086291388,123790375863.9106,49181786226.86626,-23268.625933989086,8478.50812436154,33075109257.554237,-28551008263.51894,30040.90973970121,-22332.858210652907
-157516879459.3288,-19244283332.539444,-6257.732982907327,13874.6713734156,121420572648.18481,49996528325.04422,-24126.487475002425,7806.938708635512,36096306811.12787,-30752244992.50456,30384.22045790917,-21681.610082051095
-158117443313.41687,-17856003669.037136,-5755.530785868615,13890.18983171248,118965349029.74475,50741268641.40522,-24976.21300341127,7078.22071208596,39152094283.65597,-32885264972.367874,30731.74378927933,-20968.41054379844
-158668368336.8513,-16466378975.740929,-5264.811005916785,13901.696856351049,116425772332.84938,51410225803.738434,-25812.654812199973,6291.1174729681425,42242596003.98588,-34943846827.99732,31077.465818116223,-20192.81432931917
-159170759016.2129,-15075774282.754705,-4784.697095399686,13909.901433970004,113803445735.96527,51997524634.20117,-26630.253172158384,5445.007319550121,45367313280.23166,-36921750351.44622,31414.950267557506,-19354.908753520114
-159625631797.4529,-13684487616.74917,-4314.30524306377,13915.435509239327,111100546178.67519,52497262941.82538,-27423.106313969187,4539.988863528147,48525085618.76178,-38812775325.07591,31737.411557032385,-18455.42437276745
-160033914485.02597,-12292757453.103947,-3852.7467814484153,13918.85895834803,108319854024.31357,52903588573.87448,-28185.065522474728,3576.9798755327656,51714060460.69605,-40610831120.770325,32037.812303922583,-17495.83883388077
-160396445852.68564,-10900769691.297709,-3399.1300289749342,13920.664147618629,105464771934.36684,53210785767.10115,-28909.85573855203,2557.8032628595142,54931673918.30237,-42310016075.80314,32308.98576752642,-16478.467410478108
-160713975414.09924,-9508664195.800543,-2952.5616586704573,13921.280062990305,102539330455.75049,53413369157.536285,-29591.22030641679,1485.2530527886177,58174644958.332466,-43904704961.73541,32543.78196508671,-15406.533115778888
-160987163310.11423,-8116540945.852701,-2512.147675309856,13921.076001760628,99548178060.71445,53506183087.94004,-30223.08641099115,363.13318965000195,61438985249.38362,-45389642142.0871,32735.234086300476,-14284.209191410597
-161216580277.20602,-6724465838.156856,-2076.9940731684774,13920.364822098962,96496553837.37877,53484503156.01603,-30799.745484874024,-803.737458006341,64720026439.81097,-46760037317.8589,32876.73955804195,-13116.627364092585
-161402707668.39926,-5332476186.805887,-1646.2072375651387,13919.405748745838,93390241712.51926,53344136348.17984,-31316.040667987203,-2009.5591069781735,68012465955.86379,-48011660161.373695,32962.247905551754,-11909.846641767615
-161545937503.85135,-3940585964.8232727,-1218.894144987479,13918.406735233466,90235505975.84604,53081515683.38599,-31767.55157144742,-3247.627136859928,71310431527.98877,-49140929718.562416,32986.44571643435,-10670.77959837349
-161646572533.36722,-2548790831.5969424,-794.1624089282118,13917.52638410134,87039008914.50371,52693785124.560295,-32150.765441868105,-4510.450425713075,74607563618.84676,-50144994292.963066,32944.927850795764,-9407.075958388225
-161704826297.49374,-1157072990.3096535,-371.1202117686273,13916.875427097742,83807712476.14818,52178870658.797455,-32463.223612983726,-5789.908835695702,77897113821.32884,-51021797668.48745,32834.34382475186,-8126.966591401995
-161720823177.56436,234594080.73528528,51.12384269200978,13916.517767390329,80548766954.66548,51535533928.12932,-32703.63303556797,-7077.443365887091,81172056222.88205,-51770128008.8643,32652.509192875445,-6839.074401503194
-161694598428.29947,1626240979.182397,473.4609259482195,13916.471085476744,77269390620.9136,50763405596.859375,-32871.93470820806,-8364.269466377486,84425207807.36906,-52389646576.04145,32398.473782259316,-5552.201619099209
-161626098189.40982,3017897768.517453,896.7822036793142,13916.70700990084,73976744895.72202,49862996712.65289,-32969.32382698297,-9641.601755653106,87649353293.67082,-52880894481.16994,32072.54162330311,-4275.1052542477
-161515179475.26883,4409589363.291636,1321.9790512354655,13917.150853149336,70677810002.62341,48835687562.042786,-32998.22010267457,-10900.877233909247,90837369472.6286,-53245276925.33397,31676.24105143858,-3016.2736192400625
-161361610144.2767,5801330866.180986,1749.943239967365,13917.680912332438,67379266001.38691,47683694816.22004,-32962.190516691255,-12133.964212863877,93982344142.87308,-53485025682.40054,31212.247276723345,-1783.7166994685197
-161165068852.1828,7193122813.309791,2181.5670668439047,13918.127333546337,64087383695.20244,46410018981.516045,-32865.830322876456,-13333.345568280794,97077685156.96358,-53603141794.82532,30684.26325603199,-584.7817652654967
-160925144996.55396,8584946284.127642,2617.743396447614,13918.270538280676,60807929175.04936,45018375194.11017,-32714.610925736557,-14492.267355052554,100117215821.4878,-53603321478.23725,30096.867529288364,573.9968167719144
-160641338662.88644,9976757831.95081,3059.36557968218,13917.839209978421,57546084801.90155,43513111142.21779,-32514.705077400988,-15604.84695140731,103095253860.96819,-53489868974.168045,29455.339497718218,1687.0077414289235
-160313060586.7187,11368484191.092203,3507.3272075584196,13916.50783899222,54306388340.02756,41899116313.13988,-32272.80050772487,-16666.13829103655,106006672246.67459,-53267600504.2315,28765.473300165868,2749.630452044344
-159939632150.60602,12760016716.356478,3962.521651442037,13913.89382483377,51092690855.7206,40181726841.88888,-31995.912681876845,-17672.154980291154,108846941294.8688,-52941743558.24474,28033.391030434217,3758.261155457405
-159520285440.06348,14151205510.625763,4425.8413333269145,13909.55413592125,47908132985.94214,38366630016.01206,-31691.20605984579,-18619.854839944514,111612152454.10452,-52517835526.63717,27265.364726518277,4710.300704023266
-159054163388.64957,15541853196.381176,4898.1766611808425,13902.98152916374,44755138336.916626,36459772029.487625,-31365.831295578744,-19507.09143606012,114299025051.71616,-52001625225.86822,26467.654634397284,5604.109906896373
-158540320049.31006,16931708287.387333,5380.414555285891,13893.60033488485,41635422139.73456,34467271954.371346,-31026.78357236927,-20332.539384636773,116904897909.55861,-51398980241.75808,25646.36901708276,6438.939049751945
-157977721036.98425,18320458117.528446,5873.4364818050535,13880.76181703592,38550012884.153175,32395344191.990616,-30680.78501361792,-21095.600661964527,119427708152.81407,-50715802309.51843,24807.34853181225,7214.838844928628
-157365244196.36722,19707721285.066532,6378.11589955711,13863.739124695721,35499284462.737175,30250230947.800026,-30334.192060591864,-21796.29894679282,121865959733.61313,-49957952232.865906,23956.076161034158,7932.559822097106
-156701680558.6568,21093039572.57541,6895.315015168711,13841.72185888349,32482996356.194912,28038145602.629135,-29992.927018983668,-22435.168330315115,124218684202.44489,-49131185175.20392,23097.61200381435,8593.446471431633
-155985735662.15622,22475869305.70846,7425.880730410586,13813.810289191208,29500339537.38574,25765227267.301033,-29662.431713272264,-23013.141737307342,126485396124.75317,-48241096573.008865,22236.55098286107,9199.331448116161
-155216031323.81958,23855572118.054436,7970.63965368455,13779.009268221786,26549986022.640507,23437506329.1716,-29347.640355936328,-23531.443273409695,128666045301.16176,-47293078447.22545,21377.000702251167,9752.434005187934
-154391107962.2318,25231405094.958065,8530.39203547781,13736.221908949732,23630140313.501057,21060880434.54336,-29052.96829457956,-23991.487584663628,130760967648.71327,-46292285529.5008,20522.57625910114,10255.265675713894
-153509427587.1399,26602510276.72996,9105.90447545631,13684.24311163972,20738591314.296276,18641100095.037914,-28782.31317414195,-24394.788282589114,132770836272.82617,-45243610371.76719,19676.40869868502,10710.54517094938
-152569377586.47998,27967903511.622887,9697.901237244381,13621.75305369598,17872763653.287045,16183762946.022911,-28539.065163754727,-24742.876610218882,134696613933.17564,-44151666457.64509,18841.163926509722,11121.123556522874
-151569275458.76465,29326462661.87752,10307.053996611861,13547.310788672234,15029767657.531225,13694315604.005354,-28326.123171212883,-25037.230828530057,136539507801.216,-43020778265.882225,18019.0691746004,11489.920039857794
-150507374656.54794,30676915182.696075,10933.969840872538,13459.348140589966,12206447521.481647,11178062049.0249,-28145.91433570262,-25279.21629144457,138300927135.0489,-41854977231.72033,17211.944494829448,11819.868150854574
-149381871725.14606,32017825114.943027,11579.177333315132,13356.164127623724,9399427459.96713,8640177479.60106,-28000.414498790156,-25470.03583771843,139982444265.16132,-40658002594.54347,16421.237165474384,12113.871710094663
-148190914939.36584,33347579558.537514,12243.11045846484,13235.920205952687,6605155845.445249,6085726635.634739,-27891.167767207004,-25610.689937173684,141585759093.9028,-39433306194.17162,15648.057308741536,12374.769731220957
-146932614658.97162,34664374725.81224,12926.090274530794,13096.636690769508,3819947498.1345286,3519685645.236017,-27819.303674946663,-25701.94596060572,143112667160.81937,-38184060371.04765,14893.213400415243,12605.30926983617
-145605055639.98355,35966201713.52463,13628.304121830726,12936.190787312322,1040024428.4751,946966513.803927,-27785.550814568083,-25744.315970895677,144565031211.49097,-36913168227.32797,14157.246692736737,12808.125183583295
-144206311552.24344,37250832179.67866,14349.782274346719,12752.316749947124,-1738444572.2967331,-1627556570.5653095,-27790.246135491318,-25738.04253284664,145944756124.52258,-35623275609.11278,13440.46386114398,12985.725782899468
-142734461962.2209,38515804167.71585,15090.371980676146,12542.608780435485,-4519305032.541308,-4199019898.1836176,-27833.339404315404,-25683.09218926808,147253766994.74448,-34316784269.531677,12742.967423638614,13140.48340883254
-141187612041.36993,39758408386.63725,15849.708926046598,12304.527374894718,-7306378094.0535755,-6762542621.847545,-27914.392597233717,-25579.156431786254,148493990135.40594,-32995865764.78919,12064.683671186469,13274.629056891465
-139563915251.5938,40975675331.544426,16627.18626486969,12035.409928079082,-10103421492.07566,-9313199612.886496,-28032.574258701534,-25425.660189738872,149667336743.65176,-31662475718.65746,11405.3879938312,13390.250261659725
-137861599236.94153,42164363714.68549,17421.921529838382,11732.48649658014,-12914089730.84305,-11845995550.243279,-28186.64912609262,-25221.77805332899,150775688967.76666,-30318368164.44173,10764.727596253611,13489.291556748782
-136078995110.40184,43320950771.28251,18232.72192477215,11392.901699476328,-15741893007.80261,-14355841034.217789,-28374.963599454146,-24966.458621837723,151820888118.18646,-28965109737.064243,10142.241674681374,13573.556922361318
-134214570261.83505,44441625104.95559,19058.048758940542,11013.743782427196,-18590154512.501926,-16837531562.909496,-28595.42793929839,-24658.457506700688,152804724774.3191,-27604093542.045544,9537.379180357246,13644.713724273442
-132266964722.63947,45522282840.66196,19895.982082501585,10592.081871842636,-21461965830.944897,-19285730267.111404,-28845.49641109984,-24296.379602979196,153728930553.56644,-26236552573.550034,8949.514328597656,13704.297731136523
-130235030999.6247,46558527953.02283,20744.1869336744,10125.012378195659,-24360140326.295795,-21694955361.81046,-29122.146965132488,-23878.7312487791,154595171325.9024,-24863572591.21185,8377.960031457522,13753.71887058342
-128117877130.21545,47545677726.67177,21599.8829994817,9609.71534695926,-27287164545.44003,-24059573330.535297,-29421.862439503744,-23403.982795455115,155405041675.63742,-23486104396.13598,7821.979440021496,13794.267448495833
-125914912510.33078,48478774372.19646,22459.819905467422,9043.521275165258,-30245147920.351418,-26373798900.96476,-29740.61568796151,-22870.64188547253,156160060430.6644,-22104975471.231224,7280.795782493554,13827.120610307245
-123625895804.20322,49352603853.03249,23320.260756275075,8423.98848496426,-33235771293.68983,-28631702882.24832,-30073.861435294708,-22277.337354040075,156861667097.875,-20720900970.783714,6753.600679019109,13853.34886907579
-121250983964.76048,50161722959.55919,24176.976905291755,7748.990551388233,-36260235096.3719,-30827228899.818665,-30416.538010732624,-21622.913114527295,157511219061.11438,-19334494059.739994,6239.561105440331,13873.92256313904
-118790781081.76942,50900495579.234436,25025.257180166747,7016.812509040497,-39319208332.97515,-32954219963.959557,-30763.082347535343,-20906.530646444444,158109989414.72647,-17946275615.274326,5737.825167368059,13889.718137403936
-116246385446.93842,51563138938.234505,25859.934861211288,6226.253618943877,-42412779874.38574,-35006455625.7391,-31107.461695284743,-20127.777786611718,158659165321.30588,-16556683312.494883,5247.526834072938,13901.524167667842
-113619432902.36292,52143780315.05825,26675.435522282787,5376.733395699035,-45540413894.25392,-36977700191.907036,-31443.22529174258,-19286.78046339996,159159846796.59836,-15166080123.150742,4767.789769459277,13910.047067700933
-110912134250.8155,52636524339.19855,27465.84831998442,4468.396443527018,-48700911586.8193,-38861762077.80913,-31763.57870523013,-18384.31287848077,159613045837.61646,-13774762261.389002,4297.7303852452005,13915.91643495376
-108127304290.50078,53035530486.17875,28225.022392175804,3502.210533161822,-51892381531.469955,-40652563871.81191,-32061.482621882333,-17421.900536568985,160019685821.95248,-12382966614.366371,3836.460229705996,13919.69000340718
-105268379935.09885,53335099774.34967,28946.68866806112,2480.0514129670496,-55112221181.96589,-42344222076.19268,-32329.77648214384,-16401.909594845732,160380601117.04663,-10990877698.156475,3383.0878140821937,13921.858181878684
-102339424935.17525,53529768985.05599,29624.605618282934,1404.7672585076293,-58357111912.67045,-43931134803.883575,-32561.325586346044,-15327.61542207781,160696536847.82745,-9598634181.17191,2936.7199680625713,13922.848163570177
-99345118967.0858,53614410010.09036,30252.72537262954,280.215605319583,-61623029812.71723,-45408074991.64209,-32749.18817826085,-14203.243203553802,160968148779.7846,-8206335018.44772,2496.4628056307906,13923.027598234197
-96290729325.33284,53584331240.00666,30825.37437273443,-888.733761280702,-64905273956.85583,-46770285999.225746,-32886.79674574282,-13033.9740611326,161196003282.1704,-6814045240.780374,2061.4223730078775,13922.707822413284
-93182064148.28725,53435377318.38279,31337.440550902065,-2096.2350675149473,-68198513194.4808,-48013575875.36393,-32968.14559234722,-11825.911578555366,161380577342.74982,-5421801443.018359,1630.7050414446305,13922.146646070294
-90025407002.31976,53164023180.536,31784.557231036317,-3335.5448609644877,-71496851609.07234,-49134406164.66822,-32987.97493030713,-10586.005834853153,161522258611.3739,-4029617015.8672843,1203.417699270283,13921.550695817614
-86827433692.00911,52767458144.85579,32163.27284270528,-4599.142383426306,-74793911762.7083,-50129970979.36528,-32941.94063269363,-9321.934932637801,161621345454.6989,-2637487165.4900084,778.6677899878032,13921.077316064084
-83595113271.31996,52243655986.43677,32471.195389211538,-5878.88871978493,-78082933737.41083,-50998262221.4148,-32826.758625683244,-8041.947310107202,161678047008.7123,-1245393765.0214167,355.56323647115073,13920.836029892118
-80335596297.93785,51591427420.42617,32707.10157448261,-7166.218081068835,-81356886921.51634,-51738117338.49376,-32640.313860133363,-6754.671480420035,161692483219.4355,146689918.06806493,-66.78771434980037,13920.889561488846
-77056094287.19725,50810452240.66656,32871.00257634735,-8452.351598772306,-84608590578.20575,-52349246815.65935,-32381.725880009464,-5468.9028228317175,161664684865.3839,1538794574.9933138,-489.2766963384535,13921.254421603999
-73763754978.55135,49901289439.2325,32964.1614827998,-9728.521815390608,-87830838579.66803,-52832239684.64369,-32051.366031278827,-4193.379241514837,161594593558.20007,2930950245.4117265,-912.7954515215695,13921.901056905424
-70465538347.2058,48865364878.202446,32989.06104806629,-10986.194976137502,-91016523373.30466,-53188546578.5213,-31650.82499371292,-2936.5585872196225,161482061720.49118,4323181700.319377,-1338.236054353984,13922.753563357102
-67168098236.93173,47704937375.50929,32949.32423143406,-12217.278423191767,-94158754305.55667,-53420441149.97048,-31182.833124441695,-1706.4105397679277,161326852542.46915,5715503774.461777,-1766.4911069930015,13923.688962959663
-63877674064.48634,46423045274.18679,32849.59347800591,-13414.301836488245,-97250965857.19162,-53530961878.71822,-30651.139600201965,-510.23420598629593,161128639921.6586,7107916604.531975,-2198.453877804585,13924.536042474521
-60599996304.2753,45023436573.613525,32695.377467577448,-14570.563536222393,-100287012088.61893,-53523837302.87467,-30060.359115692896,645.4897840162538,160887008392.8748,8500400729.261663,-2635.018351885186,13925.073752206126
-57340208492.5958,43510486426.65083,32492.875806131793,-15680.236202758626,-103261244566.45042,-53403398433.95248,-29415.796648582575,1755.2070401088738,160601453059.0267,9892912007.302238,-3077.0791575498683,13925.02916264974
-54102807403.29075,41889106202.08245,32248.79274570516,-16738.429752273576,-106168572133.92781,-53174482510.65781,-28723.261419009654,2814.354775334915,160271379537.1988,11285376308.575958,-3525.5313266961703,13924.074976938653
-50891601953.20389,40164648374.44826,31970.150548297985,-17741.212316052373,-109004501985.83507,-52842332309.045975,-27988.880708400167,3819.3857183834566,159896103939.01938,12677683934.598358,-3981.2698398985126,13921.826597668893
-47709690395.688545,38342811268.17944,31664.111755603837,-18685.59297254324,-111765162513.95428,-52412494991.368385,-27218.922856411154,4767.7542245584655,159474852909.62302,14069683723.189602,-4445.188899193385,13917.838747984759
-44559454528.198044,36429547212.52599,31337.817673354904,-19569.471860334957,-114447309227.47174,-51890724005.60549,-26419.636810440574,5657.870211390258,159006763755.6498,15461176793.080101,-4918.180862915034,13911.601648944701
-41442569020.019455,34430977035.44556,30998.248138104558,-20391.564476395888,-117048315679.73528,-51282886919.711784,-25597.113370386658,6489.027718031377,158490884699.73453,16851909884.266819,-5401.134767718634,13902.536758364504
-38360023572.66203,32353313117.695908,30652.10538971013,-21151.307374270284,-119566151734.28076,-50594881368.40347,-24757.171036592303,7261.315293458085,157926175306.9224,18241568250.70815,-5894.934353118569,13889.99208081219
-35312155446.94276,30202792513.852783,30305.72284649648,-21848.75224405317,-121999351690.49762,-49832560577.05486,-23905.267353020092,7975.515179526176,157311507137.42017,19629768063.202763,-6400.455493477108,13873.23706452699
